"STRLocus","Length","RepeatUnits","GC_STR","GC_Flank","GC_Diff","SequenceComplexity","Missingness","Mean_Posterior","Mean_Indel","Mean_Stutter","He","MeanHe","MinimumHe","MaximumHe","JostD","Probability"
"5:970306-970324",1,19,0,38,38,0.6,0.051724138,0.960242424,2.936524479,17.4919228,0.397413156,0.347868792,0,1,0.292777009,0.755026925
"5:984210-984219",1,10,100,32,68,0.57,0.045977011,0.998855422,2.320604643,13.19937431,0.453815261,0.208680285,0,0.564102564,0.212895177,0.942459829
"5:985426-985443",1,18,5.555555556,31,25.44444444,0.57,0.051724138,0.99569697,1.889770564,13.42642947,0.514116778,0.433172514,0,1,0.041616813,0.959421943
"5:985524-985536",2,6.5,0,31,31,0.58,0.005747126,1,0.498137962,0.424376905,0.357574943,0.15182452,0,0.525,0.436355082,0.8338025
"5:988734-988743",1,10,0,33,33,0.56,0.011494253,1,1.407095201,5.806927965,0.590711274,0.537096547,0,1,0,0.968658281
"5:996476-996488",4,3.25,53.84615385,37,16.84615385,0.56,0.005747126,1,0.660672312,0.035549116,0.011560694,0.090909091,0,1,0,0.334159971
"5:997203-997213",3,3.66667,0,38,38,0.58,0.005747126,1,0.476794082,0,0.500067213,0.339757628,0,0.666666667,0,0.847488412
"5:997268-997283",1,16,0,33,33,0.57,0.022988506,0.997117647,2.216123242,23.49102094,0.314723286,0.161152906,0,0.514942529,0,0.8219966
"5:998379-998395",1,17,0,43,43,0.59,0.011494253,0.997616279,0.634008215,7.094552245,0.35747314,0.255264533,0,1,0,0.954560268
"5:998899-998914",1,16,0,30,30,0.57,0.091954023,0.986265823,1.625380375,21.40648086,0.379021205,0.261159301,0,0.666666667,0.26521501,0.824546371
"6:1011155-1011164",1,10,0,20,20,0.58,0.051724138,0.968666667,0.391052339,6.045736122,0.322838137,0.193352572,0,0.526153846,0.190800338,0.727493589
"6:101133-101157",8,3.125,48,41,7,0.56,0,1,0.843116977,0.079846809,0.439572121,0.311485461,0,1,0.178729631,0.93769048
"6:108174-108205",8,4,68.75,58,10.75,0.58,0.011494253,0.995348837,0.761520795,0.024447556,0.090303278,0.177782819,0,1,0.054297033,0.276497103
"6:109871-109880",1,10,0,42,42,0.57,0.011494253,0.996918605,1.048045668,8.831100046,0.332585339,0.204200643,0,0.523809524,0.006904161,0.84074945
"6:110100-110115",1,16,0,54,54,0.56,0.022988506,0.978294118,2.17625088,23.24172662,0.590532544,0.451819272,0,1,0.317726932,0.980880641
"6:117242-117260",1,19,0,52,52,0.6,0.051724138,0.946484848,2.730758464,17.54437231,0.390465632,0.358827844,0,1,0.073535589,0.619316859
"6:121873-121882",3,3.33333,60,48,12,0.6,0.011494253,1,0.736117552,0.012007233,0.50870393,0.13926018,0,0.5,0,0.993657091
"6:125005-125019",1,15,0,63,63,0.55,0.034482759,0.989345238,3.614880953,20.52320321,0.600085543,0.418469007,0,1,0.431337195,0.993907735
"6:126551-126571",1,21,4.761904762,59,54.23809524,0.58,0.005747126,0.998786127,1.054873704,14.02840242,0.206949859,0.17780003,0,1,0.050266019,0.720517888
"6:128408-128442",9,3.88889,62.85714286,56,6.857142857,0.59,0.005747126,1,0.604459758,0.052867491,0.457185106,0.520214754,0,1,0.292391728,0.225803882
"6:134024-134038",1,15,0,49,49,0.58,0.074712644,0.932236025,3.302282421,23.38512122,0.49673913,0.362434959,0,0.666666667,0.292855748,0.748504696
"6:136926-136989",9,7.11111,21.875,45,23.125,0.59,0.103448276,0.998947368,0.702706355,1.570203718,0.503267974,0.4,0,0.833333333,0.460940859,0.789104364
"6:137722-137738",1,17,5.882352941,52,46.11764706,0.6,0.005747126,1,0.622329302,1.770740409,0.459201506,0.334935499,0,0.533333333,0,0.914992278
"6:156436-156505",9,7.77778,57.14285714,72,14.85714286,0.57,0.022988506,0.992163743,1.219906235,0.483742513,0.553877831,0.577781955,0,1,0.569171842,0.310538222
"6:167979-168000",1,22,4.545454545,55,50.45454545,0.6,0.057471264,0.978231707,2.952947358,30.71987912,0.407152476,0.379615057,0,1,0.19825355,0.714122141
"6:173387-173408",6,3.66667,81.81818182,49,32.81818182,0.55,0.011494253,1,0.310494926,0.055850838,0.517951856,0.37886717,0,1,0.154040753,0.946751819
"6:177584-177626",9,4.77778,55.81395349,63,7.186046512,0.57,0.011494253,0.995581395,0.863458721,0.23384981,0.483544132,0.387201078,0,0.761904762,0.129701215,0.704064177
"6:177697-177736",9,4.44444,75,59,16,0.6,0.017241379,1,0.873779977,0.080314,0.378259374,0.2169279,0,0.666666667,0.490954313,0.815656052
"6:186779-186791",1,13,0,53,53,0.59,0.034482759,0.998511905,0.856971751,13.52244935,0.334260051,0.303963954,0,1,0.15230638,0.838349679
"6:187488-187503",4,4,75,47,28,0.58,0.005747126,1,0.601752863,0.365383582,0.618362683,0.628579189,0.205128205,1,0.184080547,0.570305348
"6:193012-193033",7,3.14286,63.63636364,59,4.636363636,0.57,0.034482759,1,0.849756319,0.385891821,0.402797203,0.283372859,0,1,0.352156649,0.928852472
"6:195516-195560",8,5.625,55.55555556,58,2.444444444,0.58,0.005747126,1,0.627865339,0.265538983,0.577295335,0.47408738,0,1,0.432782017,0.852793293
"6:199989-200017",9,3.22222,51.72413793,70,18.27586207,0.57,0.034482759,0.998571429,2.610172933,0.081984493,0.438836612,0.272527235,0,0.571428571,0.257124356,0.791805873
"6:201554-201564",3,3.66667,63.63636364,62,1.636363636,0.59,0.011494253,0.997093023,0.421427264,0.148510414,0.404732762,0.294708294,0,1,0.349313396,0.909026236
"6:216313-216322",1,10,0,50,50,0.58,0.017241379,1,0.940127124,7.180562387,0.497144823,0.270111118,0,0.666666667,0,0.991774652
"6:235753-235803",9,5.66667,76.47058824,64,12.47058824,0.59,0.017241379,1,0.637502812,0.400743124,0.154205607,0.089584651,0,0.485294118,0.124230765,0.310332956
"6:241739-241760",5,4.4,40.90909091,58,17.09090909,0.56,0,0.999885057,0.617973828,0.359397913,0.516178327,0.355738176,0,0.666666667,0.33898848,0.794863457
"6:241758-241774",5,3.4,58.82352941,49,9.823529412,0.52,0.011494253,1,0.828552675,0.338265124,0.480416157,0.259533243,0,0.603988604,0.33986875,0.913607955
"6:242005-242014",3,3.33333,70,54,16,0.57,0.022988506,1,1.055922808,0.036966554,0.100870171,0.130250791,0,1,0,0.563638529
"6:243682-243699",1,18,0,56,56,0.56,0.022988506,0.964235294,2.368237027,26.16567876,0.520361991,0.347029015,0,0.761904762,0.264741398,0.947971145
"6:260569-260585",1,17,0,36,36,0.58,0.028735632,0.934733728,3.580116401,24.2434811,0.513665821,0.383306943,0,1,0.291456163,0.910216253
"6:260624-260633",1,10,0,41,41,0.58,0.034482759,0.99702381,1.729753235,7.454727469,0.526447106,0.408895622,0,0.666666667,0.021071729,0.9488212
"6:261115-261185",4,17.75,0,59,59,0.58,0.103448276,0.875617284,1.987011419,4.345557361,0.780828186,0.730682903,0.476190476,1,0.483683464,0.9469394
"6:279099-279112",3,4.66667,35.71428571,45,9.285714286,0.6,0.005747126,1,0.569397409,1.078981307,0.550746068,0.407121687,0,0.833333333,0.162332059,0.881220432
"6:281622-281655",9,3.77778,70.58823529,75,4.411764706,0.55,0.011494253,1,0.594060961,0.080510584,0.133091349,0.126984127,0,0.761904762,0.419654241,0.323614988
"6:282178-282200",6,3.83333,82.60869565,65,17.60869565,0.57,0.034482759,1,1.696387,0.088699527,0.477117194,0.485416967,0.066666667,0.685714286,0.055684607,0.217862043
"6:285744-285760",3,5.66667,64.70588235,58,6.705882353,0.56,0.011494253,0.999767442,0.645105968,0.519929502,0.530667755,0.314225918,0,1,0.341184574,0.985025224
"6:288689-288720",9,3.55556,65.625,71,5.375,0.56,0.011494253,1,0.841430888,0.007313006,0.224398205,0.075039079,0,0.443076923,0.017729367,0.671798292
"6:294218-294238",1,21,0,54,54,0.57,0.022988506,0.993294118,0.937014352,13.66388028,0.320988514,0.216944868,0,0.5,0.006110601,0.680106028
"6:301203-301222",1,20,0,42,42,0.6,0.034482759,0.951845238,3.338477728,28.24642387,0.370544625,0.258751736,0,0.80952381,0.280251791,0.714396356
"6:309109-309126",2,9,0,40,40,0.56,0.068965517,0.998703704,5.320882023,14.94283846,0.338164251,0.30891944,0,0.761904762,0.064950601,0.46273111
"6:315175-315184",1,10,100,44,56,0.61,0.068965517,0.991419753,3.267716021,11.47580836,0.538685684,0.401117682,0,0.833333333,0.190189504,0.926259856
"6:321601-321624",8,3,83.33333333,43,40.33333333,0.58,0.022988506,1,0.72178558,0.114226186,0.30372433,0.221264492,0,0.5,0.005947565,0.41091374
"6:321920-321964",9,5,20,19,1,0.56,0.005747126,1,0.359895424,0.017564106,0.067683828,0.105467297,0,1,0.040353884,0.495053579
"6:333826-333838",1,13,0,36,36,0.57,0.034482759,0.999821429,1.52187064,16.39652208,0.410607357,0.142040309,0,0.514705882,0.304519001,0.98596887
"6:344005-344027",2,11.5,0,45,45,0.57,0.051724138,0.75702381,1.291734252,11.63629363,0.680365297,0.615925926,0,1,0.620652615,0.946697344
"6:352590-352618",6,4.83333,68.96551724,55,13.96551724,0.59,0.005747126,0.997109827,0.435277112,0.022200768,0.179325178,0.105563679,0,0.529411765,0.034920009,0.416493478
"6:384018-384060",3,14.3333,32.55813953,51,18.44186047,0.56,0.028735632,0.994733728,1.324778618,1.514344089,0.526697661,0.482694653,0,1,0.064171374,0.700462457
"6:408012-408086",9,8.33333,72,54,18,0.6,0.057471264,0.999005848,1.151312294,0.647523479,0.558984306,0.189423396,0,0.544159544,0.614532879,0.991165768
"6:410292-410304",1,13,0,43,43,0.58,0.057471264,0.985304878,2.013394103,16.65437703,0.332335777,0.240494452,0,0.833333333,0.132315322,0.84189983
"6:431586-431617",1,32,0,42,42,0.58,0.028735632,0.96295858,1.854606826,10.34340205,0.648774303,0.597486224,0,1,0.195391062,0.911737507
"6:436614-436631",1,18,5.555555556,37,31.44444444,0.56,0.017241379,0.99994152,0.738760164,4.711241053,0.359270726,0.116094344,0,0.518518519,0.313647492,0.978370153
"6:440109-440122",3,4.66667,35.71428571,50,14.28571429,0.59,0.005747126,0.999768786,0.504108116,0.697976196,0.38977013,0.301374608,0,0.666666667,0.202673499,0.554414733
"6:442518-442588",9,7.88889,61.97183099,67,5.028169014,0.56,0.005747126,0.996149425,1.146369648,0.375884942,0.622115385,0.67336955,0.484848485,1,0.135524877,0.55358835
"6:443276-443285",1,10,0,29,29,0.54,0.068965517,1,4.099669929,10.8257439,0.553255118,0.345789825,0,0.655270655,0.188231636,0.989289374
"6:452714-452741",1,28,3.571428571,51,47.42857143,0.58,0.034482759,0.911130952,3.165851542,33.64082139,0.604291417,0.4320622,0,1,0.375709305,0.927225816
"6:454090-454100",1,11,0,28,28,0.54,0.091954023,0.996898734,3.657335789,11.2287365,0.259292107,0.199084249,0,0.666666667,0.089057102,0.638596144
"6:456572-456615",9,4.88889,56.81818182,70,13.18181818,0.57,0,1,0.840864938,0.110227323,0.43080194,0.475498635,0,1,0.141293411,0.321004996
"6:464211-464221",1,11,0,48,48,0.59,0.005747126,0.999479769,0.917995109,10.93473589,0.422906305,0.339802045,0,1,0.182317137,0.955666973
"6:467880-467896",1,17,5.882352941,38,32.11764706,0.57,0.017241379,1,1.214861014,3.931683502,0.218094255,0.115965566,0,0.5,0,0.665212303
"6:474151-474173",6,3.83333,39.13043478,51,11.86956522,0.57,0,1,0.438312258,0.059148308,0.401833765,0.120940355,0,0.514942529,0.21552364,0.962806709
"6:475420-475468",9,5.44444,71.42857143,59,12.42857143,0.52,0.017241379,0.998187135,1.883859687,0.32238806,0.582387341,0.562927635,0,1,0.478866255,0.525484018
"6:475477-475538",9,6.88889,54.83870968,68,13.16129032,0.52,0.063218391,1,0.558142243,0.219000349,0.554116489,0.54261429,0,1,0.176932909,0.591215491
"6:476478-476526",9,5.44444,53.06122449,67,13.93877551,0.58,0.005747126,1,0.660621977,1.146396051,0.533068961,0.593451242,0.333333333,1,0.080361181,0.45181263
"6:49319-49337",3,6.33333,31.57894737,50,18.42105263,0.58,0.005747126,0.997109827,0.869388209,0.111897767,0.149616884,0.156445245,0,0.666666667,0.090166823,0.215686626
"6:502860-502880",1,21,0,50,50,0.57,0.08045977,0.901,3.491485427,18.78249279,0.49331761,0.391234124,0,1,0.115044599,0.735862651
"6:51683-51698",1,16,0,39,39,0.59,0.034482759,0.983333333,2.804964814,23.81660513,0.541417166,0.506498221,0,1,0.193937998,0.878502327
"6:519251-519268",6,3,50,44,6,0.57,0.005747126,1,0.578408074,0.039065779,0.24868934,0.194471877,0,0.666666667,0.292741314,0.423123295
"6:525185-525202",1,18,0,48,48,0.58,0.057471264,0.94652439,3.159939139,21.20008226,0.516235224,0.379703579,0,1,0.242239287,0.94286453
"6:526581-526599",1,19,0,37,37,0.59,0.063218391,0.936380368,3.475156391,21.03746034,0.66325835,0.497571598,0,1,0.394932415,0.975777755
"6:529082-529129",8,6,52.08333333,56,3.916666667,0.57,0.017241379,1,0.585276472,0.126089858,0.450911593,0.319744939,0,1,0.259318131,0.935278604
"6:529935-529945",3,3.66667,36.36363636,69,32.63636364,0.57,0.017241379,1,0.591690701,0.122712543,0.526728586,0.2394016,0,0.714285714,0.018270908,0.988946612
"6:530762-530793",9,3.55556,56.25,61,4.75,0.54,0.034482759,0.999053254,1.505328631,5.506831728,0.667307692,0.403623537,0,1,0.627362084,0.992270537
"6:535552-535579",8,3.5,60.71428571,48,12.71428571,0.56,0.011494253,0.993255814,0.551413028,0.188704526,0.597987216,0.559862701,0,1,0.360373412,0.654141935
"6:537529-537540",3,4,66.66666667,59,7.666666667,0.57,0.005747126,1,0.5139171,0.145921351,0.139803737,0.083204904,0,0.433048433,0,0.25027773
"6:537539-537549",3,3.66667,63.63636364,57,6.636363636,0.54,0.011494253,1,0.420097349,0.178670929,0.099755202,0.042557832,0,0.433048433,0,0.269017538
"6:538404-538419",3,5.33333,37.5,66,28.5,0.55,0.005747126,1,0.796049885,0.722817024,0.306560022,0.181427797,0,0.418632789,0.000312026,0.484337698
"6:539992-540041",6,8.33333,50,66,16,0.58,0.022988506,1,0.658798008,0.218127116,0.636407936,0.565079047,0,1,0.469475627,0.730538954
"6:543630-543648",3,6.33333,68.42105263,43,25.42105263,0.56,0,1,0.905570387,0.079671049,0.186565677,0.088992728,0,0.368205728,0.008666199,0.315631341
"6:556562-556576",1,15,0,40,40,0.58,0.017241379,0.996608187,1.919778567,21.13112319,0.387409701,0.250342886,0,1,0.171999316,0.969420899
"6:558155-558168",4,3.5,50,51,1,0.57,0,1,0.456152341,0.086059449,0.253072886,0.073128829,0,0.323529412,0.143354189,0.626414546
"6:559999-560028",7,4.28571,53.33333333,50,3.333333333,0.59,0.005747126,1,0.403903199,0.050281783,0.13301519,0.070865624,0,0.476190476,0.042659091,0.310044059
"6:562133-562157",2,12.5,52,48,4,0.59,0.017241379,0.999883041,1.199595562,9.016222687,0.660612315,0.447619537,0,1,0.479875167,0.974537588
"6:56980-56994",1,15,0,45,45,0.57,0.011494253,0.991976744,2.004182726,22.7744881,0.571127431,0.353975662,0,1,0.306201965,0.996114927
"6:569938-569955",1,18,0,40,40,0.58,0.068965517,0.903148148,3.445997198,27.56002812,0.491219998,0.405732697,0,1,0.089485574,0.644101871
"6:573227-573249",1,23,8.695652174,53,44.30434783,0.56,0.011494253,0.999476744,2.344883568,16.81621388,0.34625323,0.18698864,0,0.571428571,0.004926937,0.896984897
"6:592577-592597",1,21,4.761904762,38,33.23809524,0.57,0.011494253,0.999418605,1.811324745,12.51760372,0.323405413,0.152274887,0,0.5,0.095966516,0.889158747
"6:609832-609859",9,3.11111,75,61,14,0.56,0.057471264,1,3.324843473,0.034926449,0.37602873,0.409925607,0,1,0.033184891,0.478145268
"6:616837-616874",9,4.22222,57.89473684,53,4.894736842,0.58,0.005747126,1,1.910317008,3.558992801,0.371555317,0.349403485,0,1,0.306608736,0.63694735
"6:618274-618299",1,26,3.846153846,44,40.15384615,0.59,0.045977011,0.993253012,2.516000972,22.6594273,0.454545455,0.347264199,0,0.679802956,0.04433283,0.85598231
"6:618999-619017",1,19,5.263157895,60,54.73684211,0.59,0.040229885,0.986227545,2.067463753,22.38906025,0.481494842,0.162910201,0,0.571428571,0.416573533,0.994354696
"6:624838-624858",1,21,4.761904762,58,53.23809524,0.57,0.022988506,0.973470588,2.536162434,21.63399564,0.411207797,0.266048411,0,0.666666667,0.047840534,0.86566716
"6:630491-630515",4,6.25,24,20,4,0.51,0.040229885,1,2.626225979,0.486392955,0.7020417,0.537391871,0,0.8,0.548614986,0.858099758
"6:631549-631576",9,3.11111,0,33,33,0.54,0.005747126,1,1.782979831,0.243335228,0.191490792,0.145654123,0,0.529411765,0.046497107,0.289543552
"6:635791-635813",6,3.83333,52.17391304,54,1.826086957,0.6,0.022988506,1,0.402110196,0.108528863,0.53658197,0.518474491,0,1,0.019076747,0.64437376
"6:638039-638053",1,15,0,54,54,0.58,0.063218391,0.994110429,2.773075646,19.31237635,0.418086798,0.172938435,0,0.571428571,0.26881512,0.980116462
"6:638555-638571",1,17,0,47,47,0.6,0.040229885,0.90011976,3.22914465,23.84541183,0.57723108,0.373145475,0,0.857142857,0.369504424,0.928480496
"6:642127-642147",1,21,4.761904762,45,40.23809524,0.59,0.051724138,0.985393939,2.380285335,20.33903163,0.618994826,0.646882116,0.117647059,1,0.291370142,0.830936605
"6:645320-645351",1,32,6.25,39,32.75,0.56,0.017241379,0.999766082,2.048322574,13.96493359,0.381492948,0.399799013,0,1,0.207540764,0.672546917
"6:64992-65007",1,16,0,41,41,0.61,0.022988506,0.985411765,1.477981499,24.2869241,0.335746606,0.269678136,0,1,0.122539911,0.836244722
"6:653893-653905",1,13,0,47,47,0.59,0.017241379,0.996725146,1.404845329,16.8997918,0.350257998,0.258642343,0,1,0.059809896,0.933910821
"6:654017-654028",1,12,0,42,42,0.58,0.005747126,0.995317919,0.852835465,13.23309675,0.299838688,0.252194554,0,0.666666667,0.301702612,0.615053104
"6:654199-654208",1,10,0,43,43,0.56,0.011494253,0.996976744,0.954772054,7.348000803,0.531007752,0.336812204,0,1,0,0.9960204
"6:657492-657518",1,27,0,38,38,0.57,0.074712644,0.92863354,3.101741171,18.97659654,0.377251553,0.230103889,0,0.661764706,0.215747089,0.635140968
"6:658719-658747",8,3.625,51.72413793,42,9.724137931,0.57,0.005747126,0.997109827,0.993507395,0.227652995,0.507124614,0.375623797,0,1,0.085957127,0.942974949
"6:660046-660060",5,3,40,47,7,0.59,0.005747126,1,1.377407287,0.042831596,0.463234306,0.197287415,0,0.571428571,0,0.967777966
"6:667475-667494",1,20,0,43,43,0.59,0.08045977,0.8756875,3.52698327,16.2854374,0.708333333,0.570837358,0,1,0.442338562,0.887748031
"6:672419-672441",1,23,4.347826087,44,39.65217391,0.58,0.028735632,0.996035503,1.62694696,15.62455827,0.194773176,0.167583361,0,1,0.083201071,0.664604966
"6:681175-681189",1,15,0,43,43,0.58,0.011494253,0.99755814,1.330445157,17.5441669,0.243098055,0.240559241,0,1,0.042802299,0.63992682
"6:683448-683457",2,5,0,62,62,0.59,0,1,0.576986544,0.225946628,0.022855624,0.116883117,0,1,0.042698433,0.248042341
"6:687837-687871",9,3.88889,60,53,7,0.58,0.017241379,0.995146199,0.957180221,0.58816572,0.371379429,0.393950104,0,1,0.343520596,0.434010066
"6:696970-696994",1,25,4,45,41,0.59,0.034482759,0.959345238,2.24713908,32.26111839,0.499500998,0.434406188,0,1,0.202484071,0.806218628
"6:697052-697097",8,5.75,23.91304348,43,19.08695652,0.6,0.091954023,1,0.606616623,0.096209455,0.597677981,0.333874262,0,0.733333333,0.46476597,0.979512824
"6:698009-698055",9,5.22222,36.17021277,51,14.82978723,0.56,0,0.999885057,0.306958469,0.457091812,0.228290479,0.15917611,0,0.5,0.021238764,0.333103093
"6:699609-699628",6,3.33333,65,58,7,0.59,0.005747126,1,0.490472819,0.045482723,0.540596854,0.301163445,0,0.666666667,0.368446198,0.949197396
"6:709391-709402",1,12,0,43,43,0.57,0.034482759,0.998988095,1.908430715,13.09116558,0.450670088,0.319673854,0,1,0.000810859,0.980909245
"6:713911-713922",3,4,100,60,40,0.57,0.011494253,0.997093023,0.630610354,0.148501566,0.034611723,0.123152709,0,1,0.000779669,0.293675316
"6:725082-725099",1,18,0,40,40,0.57,0.051724138,0.932787879,2.65819358,29.35628558,0.572505543,0.48465659,0,1,0.248994822,0.841653124
"6:72715-72730",1,16,6.25,41,34.75,0.58,0.005747126,1,0.982316962,3.610188654,0.406439038,0.207123959,0,0.529411765,0,0.966894073
"6:730168-730190",3,7.66667,69.56521739,49,20.56521739,0.59,0.011494253,0.999767442,0.720167123,1.407368506,0.36869305,0.207193506,0,0.566951567,0.016076038,0.784430707
"6:73211-73228",1,18,0,54,54,0.57,0.051724138,0.949272727,2.582451555,26.38683476,0.492387288,0.47342964,0,1,0.099282983,0.647397679
"6:73608-73655",8,6,50,51,1,0.61,0.011494253,0.983313953,0.494064098,1.00193228,0.731878145,0.680493436,0,1,0.385434055,0.67236917
"6:740219-740258",3,13.3333,32.5,61,28.5,0.57,0.028735632,0.990584795,1.108349774,2.999052567,0.453520164,0.343632229,0,1,0.720600289,0.852160747
"6:747807-747816",3,3.33333,30,45,15,0.59,0,1,0.467991741,0.002888003,0.343365889,0.15895495,0,0.508045977,0,0.8280366
"6:758856-758876",2,10.5,47.61904762,53,5.380952381,0.6,0.034482759,0.998596491,1.043265334,7.544020362,0.5943945,0.566969263,0.153846154,1,0.622871773,0.615709167
"6:778933-778949",1,17,0,31,31,0.56,0.08045977,0.957375,4.341097192,23.85521348,0.570204403,0.566670276,0.215510204,1,0.292571484,0.802623877
"6:780346-780396",9,5.66667,29.41176471,58,28.58823529,0.59,0.011494253,1,0.806890882,0.1264646,0.601115191,0.523599419,0,1,0.369905136,0.783850362
"6:780854-780922",8,8.625,39.13043478,45,5.869565217,0.51,0.091954023,0.991772152,1.663131501,6.843466256,0.783036362,0.718701717,0,1,0.489629154,0.727399744
"6:790158-790173",1,16,0,34,34,0.59,0.028735632,0.963195266,2.763350112,25.05256711,0.316145393,0.168931248,0,0.485294118,0.09157713,0.615091607
"6:790819-790837",1,19,0,39,39,0.59,0.051724138,0.940727273,3.187205908,20.39012279,0.475535846,0.360844795,0,0.666666667,0.012918299,0.698246382
"6:805883-805911",5,5.8,34.48275862,34,0.482758621,0.58,0.074712644,0.995341615,2.808102198,0.385070685,0.235869565,0.220300218,0,1,0.022144416,0.755613671
"6:806011-806039",8,3.625,34.48275862,52,17.51724138,0.57,0.005747126,0.997109827,0.563067956,0.038484301,0.141820137,0.144242057,0,0.666666667,0.018514675,0.259135886
"6:807235-807258",1,24,0,46,46,0.59,0.08045977,0.9418125,4.258004576,19.11680322,0.555031447,0.384664309,0,0.677339901,0.161624153,0.900508767
"6:807719-807732",1,14,0,53,53,0.61,0.028735632,0.994378698,2.221159845,20.0395909,0.457100592,0.330358323,0,1,0.247446642,0.973750956
"6:811975-811994",1,20,0,37,37,0.55,0.068965517,0.94845679,2.915530825,27.80027361,0.485545587,0.434089359,0,1,0.061647903,0.734068309
"6:813014-813023",1,10,0,42,42,0.59,0.005747126,1,0.515396619,2.366010309,0.496840973,0.073584431,0,0.290381125,0,0.998990627
"6:815827-815839",1,13,0,36,36,0.55,0.040229885,1,1.148348335,11.93211312,0.475290383,0.335166769,0,0.666666667,0.284614918,0.95195471
"6:820143-820162",1,20,5,47,42,0.57,0.011494253,0.995348837,1.463073582,16.26414208,0.472868217,0.36081999,0,1,0.356638403,0.969181133
"6:822471-822485",3,5,33.33333333,60,26.66666667,0.58,0.005747126,0.999884393,0.670825778,0.774719901,0.456176905,0.452362543,0,1,0.120659334,0.556102285
"6:825391-825419",8,3.625,41.37931034,53,11.62068966,0.52,0,1,1.195780271,0.192840387,0.697162979,0.672726089,0.393103448,1,0.206577843,0.797789272
"6:830490-830507",1,18,0,35,35,0.57,0.034482759,0.9775,2.946272579,25.45872408,0.448175078,0.333175532,0,1,0.139552735,0.938703418
"6:838144-838159",1,16,0,40,40,0.56,0.022988506,0.958823529,2.273901042,34.09764621,0.544309085,0.494170661,0,1,0.144464079,0.80682768
"6:840285-840323",8,4.875,30.76923077,48,17.23076923,0.56,0.045977011,1,0.458638245,0.066216425,0.370135086,0.297785566,0,0.666666667,0.17658241,0.524195036
"6:843678-843736",9,6.55556,61.01694915,54,7.016949153,0.54,0.068965517,0.985432099,0.718744815,0.952317834,0.746415152,0.512385406,0,0.806153846,0.471945603,0.969589047
"6:844741-844761",1,21,0,31,31,0.56,0.08045977,0.948375,3.837118394,20.08493263,0.43341195,0.343440517,0,0.833333333,0.028316691,0.726574707
"6:845687-845702",1,16,0,47,47,0.59,0.057471264,0.995853659,3.310227993,21.44280502,0.535912016,0.13871142,0,0.461538462,0.445967359,0.998678341
"6:849281-849300",1,20,0,48,48,0.58,0.017241379,0.886608187,2.755601011,18.06409906,0.570691434,0.427996718,0,1,0.404126375,0.853917383
"6:850998-851016",1,19,0,49,49,0.59,0.040229885,0.953173653,3.313087245,34.78042289,0.567996537,0.435715214,0,1,0.310615757,0.942141756
"6:851248-851286",8,4.875,58.97435897,53,5.974358974,0.61,0.022988506,1,0.418487127,0.045376807,0.172572224,0.145482769,0,0.523809524,0.012372165,0.226232578
"6:859210-859255",9,5.11111,45.65217391,50,4.347826087,0.57,0.005747126,1,0.824011481,0.200972398,0.434735852,0.389594277,0,1,0.170114481,0.737318675
"6:859216-859267",9,5.77778,48.07692308,51,2.923076923,0.57,0.005747126,1,0.753665711,0.138031361,0.514182014,0.298411092,0,0.643678161,0.170114481,0.922334432
"6:859413-859462",6,8.33333,54,49,5,0.56,0.034482759,0.997183908,0.945609523,0.958228911,0.810440613,0.766472296,0.5,1,0.477928054,0.845528878
"6:865474-865486",2,6.5,0,26,26,0.5,0.051724138,0.999818182,1.293607198,4.844057128,0.104804139,0.099015152,0,0.761904762,0.059963341,0.423490915
"6:888425-888451",8,3.375,37.03703704,54,16.96296296,0.59,0.005747126,1,0.378743494,0.04312465,0.367253663,0.37624308,0,1,0.299751692,0.494028421
"6:891827-891859",6,5.5,51.51515152,44,7.515151515,0.6,0.017241379,1,0.578000565,0.109534337,0.192569659,0.228543679,0,1,0.140000776,0.448455452
"6:891831-891863",6,5.5,57.57575758,43,14.57575758,0.59,0.017241379,1,0.544936804,0.111362316,0.416030272,0.258232049,0,0.646723647,0.140000776,0.823722878
"6:901639-901660",6,3.66667,81.81818182,53,28.81818182,0.58,0.045977011,0.995,1.64344719,0.093813235,0.277692589,0.242681454,0,1,0.005930732,0.806647198
"6:924726-924744",1,19,0,32,32,0.57,0.068965517,0.985246914,3.289984998,20.70528033,0.487692662,0.23933928,0,0.666666667,0.04080785,0.986092169
"6:934856-934871",2,8,0,32,32,0.59,0,0.981954023,0.70381766,12.94213452,0.644674772,0.604655617,0.285714286,1,0.321139355,0.799530001
"6:95491-95529",8,4.875,58.97435897,67,8.025641026,0.59,0.005747126,1,0.544282053,0.14541934,0.362884796,0.386134198,0,1,0.295058726,0.415157246
"6:97083-97104",4,5.5,0,54,54,0.56,0.051724138,0.995939394,1.327201769,0.16276646,0.185957132,0.090804838,0,0.501424501,0.02164661,0.530043853
"6:973138-973149",1,12,0,27,27,0.56,0,0.996034483,0.670018069,10.58228723,0.263703408,0.237349963,0,1,0,0.771754697
"6:979800-979814",1,15,0,30,30,0.58,0.011494253,0.990116279,2.050899246,20.52021597,0.355297158,0.307523239,0,1,0.361032651,0.830727922
"6:980903-980936",3,11.3333,35.29411765,34,1.294117647,0.59,0.028735632,0.993390805,0.969791217,5.165798685,0.720588235,0.15,0,0.6,0.694921932,0.999814425
