"STRLocus","Length","RepeatUnits","GC_STR","GC_Flank","GC_Diff","SequenceComplexity","Missingness","Mean_Posterior","Mean_Indel","Mean_Stutter","He","MeanHe","MinimumHe","MaximumHe","JostD","Probability"
"8:422932-422947",1,16,0,17,17,0.54,0.010502133,0.998640133,0.378231035,0.927415173,0.220351241,0.196432803,0,0.322580645,0.008920757,0.999882373
"8:423705-423715",1,11,0,24,24,0.55,0.01378405,0.999823627,0.929070037,7.600969218,0.43295484,0.416342185,0.339828543,0.491903,0.010356981,0.999920945
"8:425944-425961",1,18,0,17,17,0.57,0.022645225,0.999916051,0.950177242,4.908346869,0.426923178,0.414260057,0.283090705,0.511827957,0.032746552,0.999980059
"8:467467-467480",2,7,0,18,18,0.55,0.096488349,1,0.465336386,2.138667443,0.332685168,0.305691125,0,0.491993655,0.038846705,0.999359549
"8:472666-472675",1,10,0,12,12,0.54,0.014112242,0.999583888,0.716088663,3.264578475,0.178023707,0.163249534,0,0.417551031,0.017223218,0.99985951
"8:474532-474541",1,10,0,18,18,0.56,0.004266492,1,0.656185035,3.873466281,0.089284841,0.084350891,0,0.199546485,0.005042875,0.948683893
"8:476584-476600",1,17,0,16,16,0.56,0.038070233,0.998055271,5.329666824,18.4380415,0.147498728,0.134018475,0.043521266,0.202749141,0.00207608,0.971523364
"8:477558-477581",3,8,0,21,21,0.57,0.008204792,0.999725347,0.399660268,1.537249477,0.599857911,0.483895945,0.142161636,0.635271866,0.116731242,0.999985493
"8:478298-478312",1,15,0,20,20,0.58,0.008204792,0.999146261,2.248264125,15.60210954,0.091702227,0.088994885,0,0.275632911,0.007140192,0.978849501
"8:480724-480752",3,9.66667,3.448275862,23,19.55172414,0.54,0.001312767,0.999993428,0.346625872,1.915034711,0.147736487,0.152834497,0.017286132,0.232659155,0.003484551,0.818929515
"8:482308-482328",3,7,0,30,30,0.59,0.002625533,1,0.301829302,1.03403713,0.49717205,0.366913171,0.124731183,0.533950617,0.173396077,0.999974047
"8:486517-486555",3,13,2.564102564,32,29.43589744,0.57,0.006563833,0.999993393,0.321853158,1.277195921,0.349857233,0.31053169,0.017311068,0.538839063,0.094301756,0.999869939
"8:497386-497400",1,15,0,22,22,0.56,0.063669183,0.998201893,3.985455431,16.75208263,0.108619701,0.070856596,0,0.188551666,0.001850093,0.989715663
"8:497805-497820",1,16,0,23,23,0.57,0.05710535,0.991239123,6.606993497,23.31985431,0.082932101,0.112706377,0,0.270769231,0.00610226,0.714587638
"8:498484-498499",1,16,0,24,24,0.57,0.010502133,0.998636816,3.842918451,17.10275267,0.028915586,0.075613179,0,0.425806452,0.02142183,0.906476534
"8:499052-499063",1,12,0,15,15,0.57,0.080078766,0.998358901,2.934034471,11.64832667,0.172953777,0.103342168,0,0.292611283,0.007758758,0.999907892
"8:499420-499436",1,17,0,10,10,0.54,0.006563833,0.999596961,1.230480199,8.633096825,0.049204439,0.041523766,0,0.134350036,0.000872199,0.727093436
"8:502513-502523",1,11,0,16,16,0.49,0.046275025,0.997783895,3.035174721,7.803746659,0.351823102,0.32600109,0.032888644,0.499814662,0.13034483,0.999999222
"8:506716-506730",1,15,0,21,21,0.58,0.050213325,0.998199724,3.697690455,17.7128415,0.03813246,0.065260802,0,0.279569892,0.006055781,0.748154967
"8:508628-508667",2,20,7.5,19,11.5,0.56,0.091237283,0.998248722,1.543452339,7.987026172,0.640601352,0.548767507,0.238216331,0.732236155,0.42228847,0.998973187
"8:514050-514061",1,12,0,11,11,0.48,0.063997374,0.996746143,2.748163535,10.49228518,0.260643518,0.186840996,0.030627657,0.466221283,0.036364711,0.999998546
"8:518621-518635",1,15,0,11,11,0.52,0.0354447,0.98481116,3.334075891,18.88228816,0.117870955,0.094964468,0,0.168663088,0.002021609,0.844720368
"8:519746-519762",2,8.5,0,19,19,0.56,0.002625533,0.999183942,0.770425502,7.353592058,0.667170973,0.508736816,0.279569892,0.626175346,0.320727031,0.999849082
"8:520037-520052",2,8,0,10,10,0.55,0.003281917,0.998933158,0.649539514,4.090455432,0.492093343,0.311541015,0.073101266,0.502523405,0.200327909,0.999997169
"8:520935-520949",2,7.5,0,16,16,0.57,0.00984575,0.999360292,0.42847471,2.746140177,0.098096639,0.066347825,0,0.225991477,0.004658135,0.991901494
"8:522734-522755",3,7.33333,0,15,15,0.52,0.018050542,1,0.333719321,2.017149434,0.245791742,0.225330583,0,0.443349754,0.034869985,0.999178464
"8:526092-526115",3,8,37.5,26,11.5,0.52,0.004266492,1,0.279910511,1.083073393,0.266510268,0.285466541,0,0.663306452,0.069513243,0.999963294
"8:528603-528614",1,12,0,21,21,0.52,0.078765999,0.998190239,1.751873448,8.628971013,0.195903683,0.247549403,0.038962202,0.48045977,0.13260012,0.998216048
"8:529425-529448",2,12,0,19,19,0.53,0.092878241,0.99114062,0.623732904,10.43765251,0.465707957,0.410833077,0,0.653183521,0.105709121,0.999968953
"8:529807-529816",1,10,0,19,19,0.57,0.031834591,0.999250847,0.803007971,6.082565062,0.062457254,0.024251404,0,0.18023908,0.002360172,0.969844276
"8:537132-537155",2,12,0,20,20,0.56,0.088611749,0.978809042,1.566931338,11.3480467,0.627454419,0.531478874,0.142857143,0.77613321,0.253150523,0.99998327
"8:538726-538750",2,12.5,0,19,19,0.57,0.007220217,0.992409917,0.801822518,7.563747741,0.360144737,0.275746881,0.05180105,0.542114062,0.055303068,0.999993671
"8:539812-539828",1,17,0,7,7,0.5,0.05316705,0.984610052,1.167599346,6.443197659,0.090920323,0.144902184,0.049367089,0.539784946,0.081390059,0.923449265
"8:541313-541329",5,3.4,0,15,15,0.48,0.025270758,0.995249158,2.159364924,0.110912796,0.29436319,0.250602485,0.076137551,0.551724138,0.083954353,0.999945149
"8:544391-544413",3,7.66667,0,15,15,0.54,0.001640958,0.999750164,0.342743123,1.096706141,0.061617893,0.052030329,0,0.158471164,0.001623798,0.876141055
"8:544455-544481",3,9,0,24,24,0.55,0.003281917,0.999627922,0.397288897,3.813141471,0.672602245,0.471626039,0.248757059,0.785493827,0.490270534,0.999999473
"8:546625-546639",2,7.5,0,22,22,0.56,0.03741385,0.992996931,0.362099827,1.936098904,0.080466945,0.078565749,0,0.304232804,0.007878929,0.995563339
"8:547217-547247",5,6.2,0,17,17,0.54,0.00590745,0.999933972,0.33090025,0.220323145,0.301468456,0.28268738,0,0.658641975,0.11194026,0.999985928
"8:547537-547577",7,5.85714,0,13,13,0.56,0.035772891,0.999771954,2.110255824,0.988640514,0.108650158,0.165988325,0,0.546236559,0.083209237,0.998097199
"8:551122-551148",2,13.5,0,19,19,0.56,0.014112242,0.998169108,1.025254904,11.95062919,0.585512579,0.362322516,0.154401154,0.613929876,0.445891016,0.999998546
"8:551208-551229",6,3.66667,13.63636364,31,17.36363636,0.56,0.00196915,1,0.394377923,0.233677478,0.495075417,0.317073802,0.067243011,0.567741935,0.385414247,0.999993518
"8:553319-553344",2,13,0,20,20,0.55,0.0118149,0.997223514,1.545142913,8.625197959,0.622285286,0.439060739,0.171350834,0.740189873,0.52049976,0.999996662
"8:556168-556186",3,6.33333,0,16,16,0.57,0.000984575,1,0.294898773,0.67641595,0.439970584,0.350909253,0.131515152,0.500094895,0.057571905,0.999886611
"8:562938-562970",3,11,0,18,18,0.55,0.00590745,0.998649719,0.78988651,1.592616028,0.784281448,0.702636308,0.467591652,0.825947512,0.452515921,0.989274355
"8:565642-565653",1,12,0,11,11,0.52,0.042336725,0.984177519,1.263884879,9.554645476,0.091535921,0.144288086,0.025641026,0.496551724,0.095104928,0.892041145
"8:566148-566166",1,19,5.263157895,13,7.736842105,0.55,0.012471283,0.994260552,1.757708913,14.03434835,0.091111859,0.078785318,0,0.245062785,0.004830493,0.958854189
"8:566206-566220",2,7.5,0,16,16,0.56,0.006563833,0.999167493,0.724536274,3.649075231,0.454175911,0.38971389,0.20319591,0.477822581,0.1239955,0.993539427
"8:571008-571030",3,7.66667,0,32,32,0.58,0.002625533,0.999993419,0.291200967,1.946876255,0.161366142,0.155828684,0,0.525773196,0.050292464,0.999965284
"8:573981-573998",1,18,0,12,12,0.53,0.038070233,0.980464005,3.556438225,18.59119142,0.08154889,0.100841522,0,0.356321839,0.00539452,0.779685118
"8:575690-575706",2,8.5,0,17,17,0.56,0.009517558,0.999559311,0.481203443,4.949584403,0.100478776,0.082275227,0,0.188512518,0.0033512,0.932362022
"8:576415-576425",1,11,0,24,24,0.57,0.005579258,0.9999967,1.024941407,8.213143287,0.050193128,0.043590966,0,0.321453516,0.009805993,0.981190793
"8:581845-581871",3,9,0,25,25,0.57,0.00196915,0.999993423,0.268999684,1.336558509,0.100165501,0.116729868,0,0.296565657,0.007826245,0.972984217
"8:582899-582911",1,13,0,8,8,0.5,0.050541516,0.995471829,1.463479807,10.13165685,0.07974225,0.109191963,0,0.485106383,0.035040563,0.991813525
"8:589704-589738",2,17.5,0,6,6,0.48,0.091237283,0.785496132,0.860253408,4.190761674,0.789733361,0.692800149,0.472770676,0.846666667,0.409135681,0.996654259
"8:591961-591990",3,10,0,16,16,0.55,0.001312767,0.999983569,0.258566466,0.825622748,0.452621563,0.319506837,0.124731183,0.474074074,0.169355097,0.999945127
"8:595667-595696",5,6,3.333333333,13,9.666666667,0.54,0.016409583,0.997821154,0.639180676,0.172793224,0.287677976,0.254260117,0,0.571283874,0.036727368,0.999981348
"8:599683-599693",3,3.66667,27.27272727,25,2.272727273,0.57,0.000656383,1,0.226011811,0.002647754,0.003279757,0.034946237,0,0.279569892,0.006528823,0.976690271
"8:600399-600415",1,17,5.882352941,14,8.117647059,0.52,0.0551362,0.999808961,0.910519047,4.301254845,0.082630421,0.058068189,0,0.184850804,0.003619268,0.974102363
"8:602542-602555",1,14,0,18,18,0.55,0.023301608,0.998813844,3.072577551,12.8056417,0.279398437,0.243349587,0,0.467532468,0.160516063,0.999997816
"8:602648-602669",4,5.5,0,14,14,0.54,0.012471283,0.999165836,0.243106004,0.182370666,0.23645398,0.2510016,0.00295421,0.417148226,0.15661396,0.891040033
"8:603859-603875",5,3.4,0,19,19,0.54,0.01772235,0.999094554,0.69376434,0.098130753,0.111661167,0.100135334,0,0.351777825,0.01389416,0.998537808
"8:605672-605725",3,18,1.851851852,20,18.14814815,0.56,0.001312767,0.99997371,0.289976799,1.048046947,0.260444045,0.193707521,0,0.526453396,0.028371243,0.999998485
"8:621687-621704",2,9,0,19,19,0.51,0.024286183,0.99974773,1.702604777,0.095485227,0.141967479,0.10144912,0,0.378827237,0.017329405,0.999903301
"8:625544-625566",1,23,4.347826087,17,12.65217391,0.55,0.029209058,0.998174442,2.64200299,13.81526108,0.089239661,0.056299677,0,0.204144819,0.002963256,0.985475456
"8:629428-629442",1,15,0,16,16,0.57,0.031834591,0.994030508,3.049902337,15.17788976,0.061131898,0.065686439,0,0.180645161,0.002081636,0.640028017
"8:630026-630051",6,4.33333,0,13,13,0.57,0.068263866,0.999031349,3.264991395,0.147874596,0.439890273,0.31259866,0,0.50229709,0.083526041,0.999992445
"8:633207-633240",2,17,2.941176471,15,12.05882353,0.55,0.013455858,0.995051376,1.191496522,6.163486838,0.184719413,0.199257382,0.017475362,0.425806452,0.020979021,0.996505853
"8:645391-645407",1,17,5.882352941,12,6.117647059,0.52,0.0078766,0.993853788,0.98824655,8.096738688,0.156985502,0.118007518,0,0.306816333,0.010112608,0.999095584
"8:650743-650766",2,12,0,19,19,0.57,0.016737775,0.999455941,0.699271079,3.595773279,0.475049426,0.289196561,0,0.508064516,0.162959541,0.999999661
"8:651955-651967",2,6.5,46.15384615,13,33.15384615,0.53,0.060387266,1,6.282360422,0.367616318,0.068652972,0.054336371,0,0.140819964,0.001973152,0.836924113
"8:654674-654691",2,9,0,18,18,0.56,0.00590745,0.998019148,0.601958627,4.614255719,0.52192304,0.456926177,0.051521614,0.762974684,0.296361551,0.999971846
"8:658271-658298",1,28,3.571428571,22,18.42857143,0.57,0.099442074,0.992260347,5.882796933,24.90925336,0.047992558,0.081718746,0.016243909,0.300078247,0.006990254,0.624154073
"8:659149-659163",1,15,0,16,16,0.57,0.028552675,0.99675,3.20798032,13.93204588,0.266762191,0.236206487,0,0.468899522,0.051733188,0.999994932
"8:668929-668939",1,11,0,13,13,0.55,0.003281917,0.999973658,0.51301638,3.101656254,0.341782053,0.323017321,0,0.514112903,0.117780081,0.99999957
"8:669308-669323",1,16,6.25,7,0.75,0.53,0.005251067,0.999491917,1.113030027,7.661067193,0.071878379,0.075402268,0,0.163580247,0.001030441,0.785769384
"8:674206-674231",3,8.66667,34.61538462,14,20.61538462,0.54,0.048572366,0.99999667,0.33618273,1.099441259,0.069072389,0.068424991,0,0.168794688,0.002010323,0.816853724
"8:678997-679025",2,14.5,0,15,15,0.52,0.027896291,0.938271523,0.768338371,5.125393937,0.650017411,0.62378646,0.381756261,0.812806028,0.265015513,0.996143291
"8:681211-681223",1,13,0,27,27,0.57,0.011486708,0.999286189,2.129516023,12.42569277,0.141049221,0.07205533,0,0.274233806,0.005731151,0.999761295
"8:681271-681288",2,9,0,14,14,0.53,0.020676075,0.999524129,0.77414878,4.265907883,0.184979405,0.15374051,0,0.292719842,0.006084961,0.993234672
"8:683656-683666",1,11,0,11,11,0.53,0.04529045,0.995008594,1.493138509,5.705595187,0.057084143,0.105409847,0.005037767,0.428571429,0.020163272,0.914630474
"8:685209-685222",1,14,0,20,20,0.56,0.041680341,0.977664384,2.550803569,17.62349417,0.490971293,0.311379337,0.027027027,0.501976285,0.341415616,1
"8:694764-694782",4,4.75,0,17,17,0.56,0.0196915,0.997438902,1.023714282,1.428261156,0.504715343,0.431373506,0.121545122,0.545532646,0.128130878,0.998962334
"8:696964-696984",5,4.2,0,23,23,0.57,0.003281917,0.999558775,0.241759654,0.165247698,0.263198982,0.190364769,0,0.435817784,0.026439042,0.99997012
"8:699502-699514",1,13,0,13,13,0.52,0.03741385,0.991431981,2.309703595,16.16317861,0.076906994,0.080240031,0,0.203703704,0.002089626,0.713602274
"8:700205-700234",2,15,0,12,12,0.55,0.042664916,0.655965447,0.957954698,5.27013284,0.853550188,0.817567112,0.637426901,0.885426809,0.251042912,0.886992778
"8:701843-701858",3,5.33333,0,21,21,0.53,0.002953725,0.999993417,0.293220415,1.76667924,0.64529547,0.592835165,0.534274194,0.668942559,0.090434704,0.994656184
"8:716910-716927",2,9,0,11,11,0.55,0.0354447,0.995454236,1.163616872,0.846913905,0.180713306,0.183663179,0,0.328105392,0.015075434,0.974180743
"8:725505-725533",4,7.25,0,14,14,0.54,0.023957991,0.999720915,1.804158704,0.174919827,0.192681907,0.277319409,0.012168218,0.523809524,0.055254708,0.931740926
"8:726219-726230",2,6,0,16,16,0.56,0.002953725,1,0.300162486,0.755541183,0.109189212,0.138444842,0,0.425806452,0.021627931,0.997412459
"8:726807-726818",1,12,0,10,10,0.54,0.069904824,0.978436838,2.048530541,8.218075968,0.570802427,0.556393254,0.448275862,0.684729064,0.06252314,0.999974214
"8:727188-727204",1,17,0,14,14,0.54,0.066622908,0.99971519,2.176540784,11.27371942,0.08491926,0.083948888,0,0.215819209,0.003226655,0.95052344
"8:727362-727391",8,3.75,0,15,15,0.55,0.018706925,0.998397993,0.719335806,0.121898405,0.306765162,0.279620821,0.064516129,0.432183908,0.016433242,0.996495018
"8:728234-728245",2,6,0,23,23,0.54,0.002297342,1,0.246654072,0.632505339,0.251304532,0.244336168,0.005788688,0.497777778,0.066124792,0.999380166
"8:730850-730860",1,11,0,26,26,0.53,0.065310141,0.999101124,0.925706707,7.436955246,0.154566161,0.093397281,0,0.410605508,0.022393112,0.999974773
"8:731800-731819",3,6.66667,0,21,21,0.56,0.010502133,1,0.290126091,0.179139372,0.061151883,0.036020023,0,0.15582459,0.001637323,0.957814736
"8:738828-738840",1,13,0,25,25,0.56,0.014768625,0.999633578,1.152782116,11.19970938,0.176170235,0.214336546,0.020229406,0.490322581,0.03717698,0.99917116
"8:73948-73963",1,16,6.25,13,6.75,0.53,0.017394158,0.997915832,0.82669167,7.17111263,0.025759281,0.071472544,0,0.443076923,0.023638285,0.920094871
"8:740446-740476",3,10.3333,3.225806452,35,31.77419355,0.58,0.015096817,0.999996668,0.325963462,1.277276714,0.459256026,0.366550596,0,0.608484848,0.059575554,0.999998239
"8:741218-741236",2,9.5,0,14,14,0.54,0.005579258,0.998854785,0.420244063,7.344597092,0.606224756,0.542122178,0.361290323,0.667486234,0.111691937,0.999144597
"8:741854-741871",2,9,0,14,14,0.56,0.011158517,0.99341852,0.623673089,8.11522567,0.106154649,0.0755053,0,0.137630393,0.001275377,0.844141192
"8:746587-746606",3,6.66667,0,22,22,0.55,0.012799475,0.999996676,0.326678941,1.378654813,0.229572708,0.202407207,0,0.475734792,0.043197167,0.99986217
"8:748071-748083",1,13,0,21,21,0.57,0.00984575,0.996509778,0.978765327,8.299286288,0.067154164,0.062519735,0,0.12688172,0.000904819,0.688052153
"8:748982-749005",1,24,0,25,25,0.55,0.050541516,0.998750424,2.010408323,12.91131412,0.041514334,0.035963213,0,0.137848233,0.000918626,0.743188548
"8:754808-754826",3,6.33333,0,19,19,0.56,0.00984575,0.998080875,0.564924698,1.102545391,0.068392944,0.040868582,0,0.104347956,0.000869582,0.818866209
"8:755979-755999",2,10.5,0,17,17,0.56,0.006563833,0.999322762,0.748354576,8.387793062,0.549884265,0.512763236,0.20324015,0.724040404,0.183775989,0.999495714
"8:757069-757087",1,19,0,13,13,0.52,0.032490975,0.985495251,0.481760635,1.23784325,0.091894155,0.086228869,0,0.248275862,0.00347588,0.898898057
"8:758038-758059",2,11,0,18,18,0.53,0.066951099,0.999395005,0.681416156,7.368861491,0.59107434,0.469015392,0.084724692,0.687192118,0.375410617,0.999934483
"8:758261-758276",1,16,0,21,21,0.54,0.032490975,0.995078019,3.52485017,19.08660788,0.063939181,0.058230811,0.012578365,0.168064915,0.001560413,0.694393628
"8:759365-759374",1,10,0,17,17,0.56,0.016081392,0.998939293,2.000209651,12.2034889,0.524043278,0.335141158,0.146806025,0.612974684,0.321625044,1
"8:759838-759848",1,11,0,16,16,0.56,0.030850016,0.9993532,0.845212324,8.319424305,0.249083657,0.255695704,0.014488141,0.47311828,0.053482877,0.999959827
"8:761069-761080",1,12,0,17,17,0.56,0.010173942,0.999844164,1.248709257,8.780307724,0.054946092,0.0505145,0,0.160260903,0.002032444,0.794174469
"8:773800-773817",2,9,5.555555556,13,7.444444444,0.49,0.023957991,0.999996638,0.316541349,0.277380947,0.268004282,0.215031078,0,0.358366191,0.008754053,0.999129044
"8:775383-775409",3,9,0,23,23,0.55,0.004594683,1,0.334256306,2.980085481,0.53171577,0.411413907,0.064516129,0.638123291,0.105443241,0.999998477
"8:780828-780845",1,18,5.555555556,10,4.444444444,0.51,0.057761733,0.986046674,2.091336736,9.991930488,0.236369947,0.220274536,0.057353297,0.502463054,0.184805288,0.999843144
"8:781159-781187",2,14.5,0,18,18,0.55,0.090909091,0.765773728,1.688749518,4.494799924,0.832478719,0.763788667,0.648148148,0.834482759,0.354175158,0.920557317
"8:783137-783157",3,7,0,31,31,0.58,0.008861175,0.999993377,0.247449053,1.100148493,0.263544571,0.17724182,0,0.452615637,0.025004126,0.999995293
"8:784746-784769",3,8,0,26,26,0.58,0.004594683,0.999990109,0.297482022,2.067775641,0.548404229,0.455365258,0.403411053,0.507788162,0.169271959,0.992276895
"8:78602-78619",2,9,0,21,21,0.54,0.016737775,0.999833111,0.86907104,0.026252337,0.006660857,0.053870194,0,0.367965368,0.013206129,0.995216646
"8:788716-788738",3,7.66667,0,29,29,0.58,0.011158517,0.999946897,0.263882226,2.464904188,0.498235623,0.223454067,0,0.49947693,0.205095042,0.999999998
"8:792675-792696",1,22,9.090909091,14,4.909090909,0.53,0.041023958,0.99794319,3.591581499,9.854406497,0.213846908,0.251856685,0.04590429,0.490322581,0.051307764,0.999364569
"8:793941-793962",2,11,4.545454545,14,9.454545455,0.53,0.058418116,0.977863367,0.725960595,3.418913273,0.617740839,0.49535038,0.228703704,0.680834002,0.262908068,0.999954176
"8:794517-794527",1,11,0,5,5,0.45,0.038726616,0.982779105,1.13191261,5.224083067,0.215113329,0.138191607,0,0.346031792,0.014958674,0.999910085
"8:794630-794641",2,6,0,22,22,0.56,0.03741385,0.998356631,1.406807158,1.195673309,0.100059584,0.12183123,0.017812284,0.259208419,0.005105879,0.87179727
"8:795163-795186",2,12,0,10,10,0.52,0.036101083,0.990160027,1.206684187,7.04175373,0.682888339,0.578869702,0.401713658,0.652451724,0.373714937,0.982240229
"8:798853-798872",2,10,0,20,20,0.55,0.004594683,0.99922519,0.615876856,10.03550307,0.528658373,0.403577913,0.014429406,0.729262272,0.29621712,0.999998825
"8:79899-79928",1,30,0,18,18,0.55,0.092550049,0.979267516,3.651347093,20.30206567,0.265852356,0.235736204,0.132420091,0.382143408,0.008746326,0.997963142
"8:804963-805023",8,7.625,13.1147541,13,0.114754098,0.53,0.00590745,0.998494553,0.341699916,0.336581487,0.72827812,0.691227047,0.529032258,0.769100467,0.198611529,0.974382331
"8:807042-807067",1,26,3.846153846,18,14.15384615,0.55,0.04135215,0.997223554,5.73786312,19.9502857,0.05167188,0.046797758,0,0.119201031,0.000552681,0.618237858
"8:807388-807404",1,17,0,16,16,0.58,0.0236298,0.988736134,2.739957893,18.95092156,0.073867072,0.085709979,0,0.223953262,0.002822043,0.611002752
"8:808936-808962",8,3.375,7.407407407,24,16.59259259,0.55,0.019363308,0.999695448,1.443575133,0.086997944,0.153062647,0.184039648,0.038909422,0.366772152,0.014922496,0.942679133
"8:810934-810951",2,9,5.555555556,17,11.44444444,0.52,0.019363308,1,0.340339571,0.067826085,0.046687363,0.028723344,0,0.108136823,0.000722041,0.828778177
"8:81318-81330",1,13,0,15,15,0.54,0.014440433,0.997459207,2.229050467,14.52273588,0.094437208,0.082966021,0,0.172733011,0.001670392,0.916170596
"8:822530-822561",2,16,3.125,17,13.875,0.55,0.005251067,0.99882547,0.313083874,1.210650962,0.184639256,0.122984631,0,0.348532845,0.012639379,0.999910431
"8:826714-826727",1,14,0,14,14,0.56,0.0118149,0.997140485,2.903704601,13.70561532,0.161177565,0.151436389,0,0.413793103,0.020319239,0.999550188
"8:828726-828737",1,12,0,9,9,0.53,0.035116508,0.980030612,1.096097409,10.23107243,0.169651392,0.151407264,0.029562648,0.347037794,0.012273115,0.987627833
"8:83049-83058",3,3.33333,0,15,15,0.55,0.016409583,1,0.554703532,0.031752875,0.254301698,0.232557133,0,0.508064516,0.015754546,0.999895383
"8:83054-83075",4,5.5,0,18,18,0.56,0.0118149,1,0.241327406,0.345129295,0.253842886,0.231053949,0,0.508064516,0.01576233,0.99991102
"8:836666-836693",4,7,0,15,15,0.53,0.049885133,0.999435673,0.661028111,0.636959643,0.73106266,0.554074848,0.230379747,0.750009281,0.237776351,0.999999247
"8:836832-836843",1,12,0,16,16,0.59,0.017065967,0.998176962,1.455415339,11.26698646,0.052775111,0.04570591,0,0.148686869,0.001948928,0.722114054
"8:840709-840732",2,12,0,17,17,0.54,0.040039383,0.998847863,1.58249742,0.717650463,0.016996738,0.046980935,0,0.279569892,0.006143312,0.979346311
"8:845692-845703",2,6,0,17,17,0.5,0.0039383,1,0.333724421,1.456143562,0.078157162,0.151332228,0,0.516129032,0.090173632,0.993814494
"8:846301-846319",2,9.5,5.263157895,18,12.73684211,0.55,0.012143092,1,0.332502979,0.748830807,0.047992678,0.085671501,0,0.443548387,0.023641006,0.999297597
"8:846549-846565",1,17,0,21,21,0.56,0.028552675,0.998804054,1.802375726,9.193479146,0.345369372,0.225763367,0,0.514942529,0.09315392,0.999999997
"8:850559-850587",6,4.83333,13.79310345,29,15.20689655,0.55,0.008532983,1,0.261254309,0.035180974,0.05413562,0.091684037,0,0.47311828,0.107915248,0.998604934
"8:850716-850735",3,6.66667,30,31,1,0.56,0.007548408,0.999993386,0.289143743,1.200453171,0.193042057,0.179034368,0.012085908,0.427729855,0.024407802,0.999505198
"8:853616-853634",1,19,5.263157895,11,5.736842105,0.55,0.025270758,0.993020202,1.391171342,10.70359196,0.409204201,0.242444931,0,0.534274194,0.293426975,1
"8:854752-854764",1,13,0,15,15,0.56,0.01772235,0.99804878,1.59866652,8.096358834,0.468564574,0.357903351,0.064516129,0.545795663,0.159337431,0.999999999
"8:854920-854942",2,11.5,0,14,14,0.54,0.0590745,0.987048355,0.542623014,3.17200341,0.544930145,0.451953963,0,0.616181276,0.065932707,0.999987464
"8:857571-857591",1,21,0,13,13,0.55,0.042993108,0.995195473,3.073608885,13.35303936,0.072522806,0.078189986,0,0.186206897,0.003581086,0.780231231
"8:858815-858824",3,3.33333,0,8,8,0.53,0.023301608,0.997204301,0.192962386,0.008848566,0.098172043,0.06570782,0,0.220990519,0.00541694,0.98819141
"8:862424-862435",1,12,0,26,26,0.54,0.0511979,0.998692494,2.047155022,12.77069479,0.052718914,0.035439419,0,0.110182067,0.000867183,0.749219824
"8:866883-866923",8,5.125,0,19,19,0.52,0.006235642,0.999735799,0.259701732,0.200069282,0.564529538,0.538891462,0.395698925,0.638888889,0.073304083,0.98946385
"8:870868-870881",2,7,0,21,21,0.55,0.006563833,0.99971589,0.503673708,2.569277987,0.288788653,0.231357773,0,0.462477439,0.043531466,0.99992546
"8:871200-871212",1,13,0,16,16,0.56,0.020347883,0.998924623,2.378514542,14.02999683,0.043451619,0.070904769,0,0.255555556,0.004708348,0.693164056
"8:871358-871373",1,16,0,23,23,0.58,0.077125041,0.989694168,5.932494472,23.17341722,0.504892383,0.407489823,0.219475655,0.537876786,0.137956389,0.99999995
"8:885418-885443",6,4.33333,30.76923077,25,5.769230769,0.55,0.010502133,1,0.674940849,0.018550073,0.033352811,0.077213176,0,0.501265823,0.052874185,0.9996906
"8:887386-887397",1,12,0,8,8,0.53,0.01378405,0.995923461,0.760796549,4.9004302,0.509250229,0.203079228,0,0.511827957,0.403561007,1
"8:89398-89408",1,11,0,11,11,0.54,0.023957991,0.996486214,2.108590246,9.019215497,0.172328359,0.131431481,0,0.354958628,0.012630617,0.999791325
"8:89719-89729",1,11,0,24,24,0.55,0.021332458,0.999460094,0.516597897,6.194891408,0.035084037,0.069300744,0,0.285621551,0.00576053,0.748295685
"8:898681-898693",1,13,0,10,10,0.52,0.0078766,0.998733047,1.660434678,13.02885296,0.096174202,0.082109107,0,0.18227686,0.002027111,0.944262149
"8:899616-899627",1,12,0,9,9,0.5,0.031178208,0.99451897,2.060045408,7.678470167,0.349670407,0.224225625,0,0.496459407,0.083213157,0.999999994
"8:909183-909216",8,4.25,0,23,23,0.55,0.006235642,0.997929326,0.502439781,0.169308014,0.443899663,0.439556832,0.138570123,0.626373309,0.076232809,0.997732727
"8:909684-909707",4,6,0,17,17,0.57,0.002625533,0.999341889,0.334070823,0.660972227,0.277054209,0.324205353,0.09185878,0.492681921,0.050687895,0.918387474
"8:909886-909896",1,11,0,19,19,0.54,0.042336725,0.999557916,1.264513026,7.696055153,0.322552934,0.375739532,0.203474431,0.503225806,0.039162418,0.99827852
"8:911484-911507",2,12,4.166666667,22,17.83333333,0.58,0.004594683,0.998193208,0.466133177,5.850814082,0.627574691,0.527271741,0.279569892,0.673675531,0.298230038,0.999398089
"8:91532-91546",2,7.5,0,18,18,0.53,0.000328192,0.999694682,0.389901709,3.901239032,0.262674675,0.256563709,0.180645161,0.364919355,0.002673067,0.956823647
"8:916366-916375",1,10,0,21,21,0.57,0.018378733,0.999220996,0.804344133,4.844098255,0.009991178,0.038661004,0,0.279569892,0.006393762,0.638050298
"8:916507-916522",1,16,6.25,7,0.75,0.49,0.082047916,0.99075438,1.490599996,5.541073167,0.527561719,0.421326575,0.147368421,0.584656085,0.237516057,0.999999998
