"Sample","PC1","PC2","PC3","Population","Country","Region","RegionPopulation","Site"
"ERR590536",-19.7892098472943,0.415043575754578,-0.447958050199792,"EAF","Madagascar","Africa","Africa-EAF","Antsohihy"
"ERR590538",-18.1634294855959,-0.545143977580715,-0.651909158684606,"EAF","Madagascar","Africa","Africa-EAF","Farafangana"
"ERR590541",-17.2844710161284,0.340318881041974,-0.189623684557628,"EAF","Madagascar","Africa","Africa-EAF","Antsohihy"
"ERR590544",-16.9938740027682,0.628925611592739,12.8589826937236,"SAM","Peru","SAM","SAM","Loreto"
"ERR590545",-16.5120561558117,0.75637417416422,20.2251475865366,"SAM","Peru","SAM","SAM","Loreto"
"ERR590546",-16.9116044075658,0.74289444787634,15.1491952275484,"SAM","Peru","SAM","SAM","Loreto"
"ERR590548",-16.8731352025239,0.383823928175081,14.9494686241228,"SAM","Peru","SAM","SAM","Loreto"
"ERR590549",-17.7453655424988,0.499892445497311,32.1753022777532,"SAM","Peru","SAM","SAM","Loreto"
"ERR590550",-17.4386711472726,0.618583639601895,31.7766181802143,"SAM","Peru","SAM","SAM","Loreto"
"ERR590551",-17.9687568035451,0.485129651628876,32.140489319606,"SAM","Peru","SAM","SAM","Loreto"
"ERR590552",-16.7129095371555,-0.311235848266919,14.1988856039298,"SAM","Peru","SAM","SAM","Loreto"
"ERR590553",-17.8355362564459,0.404548188714025,32.0939571344498,"SAM","Peru","SAM","SAM","Loreto"
"ERR590554",-17.71584273717,0.700929562578897,32.0838830824453,"SAM","Peru","SAM","SAM","Loreto"
"ERR596088",20.449494234047,6.73857006749309,-8.9815363871758,"WSEA","Thailand","Asia","Asia-WSEA","Mae Sot"
"ERR596089",16.6830070156392,8.14421591640625,-8.11104883036936,"WSEA","Thailand","Asia","Asia-WSEA","Mae Sot"
"ERR596090",19.1586338089978,8.51045358784027,-6.19303271951105,"WSEA","Thailand","Asia","Asia-WSEA","Mae Sot"
"ERR596091",13.2600943563854,5.36979575141122,-0.931684347876586,"WSEA","Thailand","Asia","Asia-WSEA","Mae Sot"
"ERR596092",19.8235518358349,7.67354918313884,-6.38400672340662,"WSEA","Thailand","Asia","Asia-WSEA","Mae Sot"
"ERR596095",17.4449306040786,7.66675694267194,-6.74371212811549,"WSEA","Thailand","Asia","Asia-WSEA","Mae Sot"
"ERR596096",19.4839743115096,7.30326841619714,-5.25152747292899,"WSEA","Thailand","Asia","Asia-WSEA","Mae Sot"
"ERR596099",17.7907457099349,7.01710825158987,-6.02042589904682,"WSEA","Thailand","Asia","Asia-WSEA","Mae Sot"
"ERR596100",19.5170464624368,7.5520249062786,-5.62735801679629,"WSEA","Thailand","Asia","Asia-WSEA","Mae Sot"
"ERR596101",17.4386623069329,6.11237435420311,-5.08752290197468,"WSEA","Thailand","Asia","Asia-WSEA","Mae Sot"
"ERR596103",20.8231892431748,9.78405087078377,-11.185712249944,"WSEA","Thailand","Asia","Asia-WSEA","Mae Sot"
"ERR596105",17.2642618198548,8.01959426320595,-6.83699628813277,"WSEA","Thailand","Asia","Asia-WSEA","Mae Sot"
"ERR596106",17.4863331089589,7.51932018796991,-4.5147962242551,"WSEA","Thailand","Asia","Asia-WSEA","Mae Sot"
"ERR596107",18.9838213968288,8.4522045557438,-7.81318645292922,"WSEA","Thailand","Asia","Asia-WSEA","Mae Sot"
"ERR596108",17.7019328158477,7.89621791198343,-6.18895698193366,"WSEA","Thailand","Asia","Asia-WSEA","Mae Sot"
"ERR596110",18.6866245944071,8.24270917071406,-6.89200723510401,"WSEA","Thailand","Asia","Asia-WSEA","Mae Sot"
"ERR596113",18.7551797360023,6.96884629265707,-6.01777992817997,"WSEA","Thailand","Asia","Asia-WSEA","Mae Sot"
"ERR596116",19.7150320957239,6.35885811219442,-4.16199267135131,"WSEA","Thailand","Asia","Asia-WSEA","Mae Sot"
"ERR596118",18.0494473231512,7.06929132227313,-5.99170574415834,"WSEA","Thailand","Asia","Asia-WSEA","Mae Sot"
"ERR596119",13.76185959517,8.16502329291056,0.162610091429116,"WSEA","Thailand","Asia","Asia-WSEA","Mae Sot"
"ERR596121",17.4703285463638,6.53299816255899,-4.20556685800977,"WSEA","Thailand","Asia","Asia-WSEA","Mae Sot"
"ERR596122",18.739562885998,6.8609474423982,-3.90151194365627,"WSEA","Thailand","Asia","Asia-WSEA","Mae Sot"
"ERR596123",18.9219346652563,8.21124910851922,-6.78410507978501,"WSEA","Thailand","Asia","Asia-WSEA","Mae Sot"
"ERR596125",16.9193957916015,6.22620805692641,-2.24424287645928,"WSEA","Thailand","Asia","Asia-WSEA","Mae Sot"
"ERR596126",18.2051979575115,9.91361580638475,-9.41255147346896,"WSEA","Thailand","Asia","Asia-WSEA","Mae Sot"
"ERR596127",17.6723312490919,8.3855173264121,-4.87596324204624,"WSEA","Thailand","Asia","Asia-WSEA","Mae Sot"
"ERR596129",17.2248833067294,6.6373613145095,-3.99119829095936,"WSEA","Thailand","Asia","Asia-WSEA","Mae Sot"
"ERR596130",15.2541359868939,7.0090195746057,-0.327421028876738,"WSEA","Thailand","Asia","Asia-WSEA","Mae Sot"
"ERR596131",19.3823893298805,9.15563003586442,-7.45924913696105,"WSEA","Thailand","Asia","Asia-WSEA","Mae Sot"
"ERR596132",18.8110000910985,9.7293858400675,-7.81263146294587,"WSEA","Thailand","Asia","Asia-WSEA","Mae Sot"
"ERR596133",17.6174747390465,8.85601844399591,-5.53470301155021,"WSEA","Thailand","Asia","Asia-WSEA","Mae Sot"
"ERR596134",15.9913368236555,6.54081036429028,-2.76469581077462,"WSEA","Thailand","Asia","Asia-WSEA","Mae Sot"
"ERR596135",19.2503742515373,8.56339499865904,-6.48545042799822,"WSEA","Thailand","Asia","Asia-WSEA","Mae Sot"
"ERR596137",18.4384647648671,9.39819224923511,-8.18823351467154,"WSEA","Thailand","Asia","Asia-WSEA","Mae Sot"
"ERR596138",17.5244239639077,8.99295729055199,-6.38473988719451,"WSEA","Thailand","Asia","Asia-WSEA","Mae Sot"
"ERR596139",19.3057243884929,5.97718966218879,-3.65264195163114,"WSEA","Thailand","Asia","Asia-WSEA","Mae Sot"
"ERR596140",19.086672356189,7.06356865038448,-6.37489754545582,"WSEA","Thailand","Asia","Asia-WSEA","Mae Sot"
"ERR596141",20.716382061048,10.062784275404,-11.2268153711468,"WSEA","Thailand","Asia","Asia-WSEA","Mae Sot"
"ERR596142",18.7737665516,8.45804185318247,-5.66057777390655,"WSEA","Thailand","Asia","Asia-WSEA","Mae Sot"
"ERR596143",19.7962130049719,8.9643093124893,-9.03029346896942,"WSEA","Thailand","Asia","Asia-WSEA","Mae Sot"
"ERR596145",18.9390037773368,8.55008643609793,-7.78034986157597,"WSEA","Thailand","Asia","Asia-WSEA","Mae Sot"
"ERR596147",17.7366908958822,6.7830805938093,-5.95589716949614,"WSEA","Thailand","Asia","Asia-WSEA","Mae Sot"
"ERR596148",19.3787277188164,8.87916909401534,-7.53681786602514,"WSEA","Thailand","Asia","Asia-WSEA","Mae Sot"
"ERR596151",18.9259537985591,7.37322511747178,-4.13062461242347,"WSEA","Thailand","Asia","Asia-WSEA","Mae Sot"
"ERR596152",16.5718241454617,7.42043123168971,-4.02227641294743,"WSEA","Thailand","Asia","Asia-WSEA","Mae Sot"
"ERR596157",18.8275931324364,7.90573094588293,-8.36774320495116,"WSEA","Thailand","Asia","Asia-WSEA","Mae Sot"
"ERR596158",20.2925974159778,12.7070640533428,-11.1552485521494,"WSEA","Thailand","Asia","Asia-WSEA","Mae Sot"
"ERR596160",18.3867261077312,6.50424374214102,-6.24747971755666,"WSEA","Thailand","Asia","Asia-WSEA","Mae Sot"
"ERR596161",19.0029999995035,8.17716023718435,-5.07720401855148,"WSEA","Thailand","Asia","Asia-WSEA","Mae Sot"
"ERR596162",18.1927737827635,6.52513667677553,-4.26383812804765,"WSEA","Thailand","Asia","Asia-WSEA","Mae Sot"
"ERR596164",18.3892643955442,8.63891317492732,-6.49955196927535,"WSEA","Thailand","Asia","Asia-WSEA","Mae Sot"
"ERR596165",16.6322047986274,6.26454177944081,-3.18101752767646,"WSEA","Thailand","Asia","Asia-WSEA","Mae Sot"
"ERR596166",16.6709615354208,7.70410503958408,-4.00368979874325,"WSEA","Thailand","Asia","Asia-WSEA","Mae Sot"
"ERR596167",15.8040720170774,6.78394635108598,-0.39333780695596,"WSEA","Thailand","Asia","Asia-WSEA","Mae Sot"
"ERR596168",17.3941767399134,8.446140359612,-2.89266313475543,"WSEA","Thailand","Asia","Asia-WSEA","Mae Sot"
"ERR596170",16.0439879471248,7.48177307532777,-4.45513282159525,"WSEA","Thailand","Asia","Asia-WSEA","Mae Sot"
"ERR596171",16.0035838589967,8.16162254933104,-4.36570352482021,"WSEA","Thailand","Asia","Asia-WSEA","Mae Sot"
"ERR596173",17.9902945200473,7.71290891749542,-3.07869374349511,"WSEA","Thailand","Asia","Asia-WSEA","Mae Sot"
"ERR596174",18.6669757060462,7.32238813980433,-3.08098862619453,"WSEA","Thailand","Asia","Asia-WSEA","Mae Sot"
"ERR596175",15.663196797891,5.65039176145401,-4.22206724920971,"WSEA","Thailand","Asia","Asia-WSEA","Mae Sot"
"ERR596176",18.7337103730396,7.9020678342038,-4.14832448129843,"WSEA","Thailand","Asia","Asia-WSEA","Mae Sot"
"ERR636010",-21.3358408735996,-1.5578988556419,-1.12791533142615,"WAF","Ivory Coast","Africa","Africa-WAF","Abobo"
"ERR636011",-19.6198960204217,-2.44387566537217,-0.55055807212518,"WAF","Ivory Coast","Africa","Africa-WAF","Koumassi"
"ERR636012",-20.1812964221729,-2.03709366958799,0.0650405444869222,"WAF","Ivory Coast","Africa","Africa-WAF","Abobo"
"ERR636014",-21.051134352126,-0.779864657931908,1.29681022657644,"WAF","Ivory Coast","Africa","Africa-WAF","Koumassi"
"ERR636017",-18.3615928557852,-1.59714127934355,-0.671997659455549,"WAF","Ivory Coast","Africa","Africa-WAF","Koumassi"
"ERR636018",-21.1260631676619,-0.906309954594543,-1.70052584088168,"WAF","Ivory Coast","Africa","Africa-WAF","Koumassi"
"ERR636020",-20.5271527504536,-0.399639681687943,-1.99915695977901,"WAF","Ivory Coast","Africa","Africa-WAF","Koumassi"
"ERR636021",-20.4810008936129,-1.37256328091838,0.852349374617757,"WAF","Ivory Coast","Africa","Africa-WAF","Koumassi"
"ERR636022",-20.2633284489249,-1.18342894559473,-0.97989205604277,"WAF","Ivory Coast","Africa","Africa-WAF","Koumassi"
"ERR636024",-19.8957053208935,-2.11658533023729,-0.429352271127678,"WAF","Ivory Coast","Africa","Africa-WAF","Koumassi"
"ERR636025",-18.7108715492298,-1.20428536714246,0.711265536782327,"WAF","Ivory Coast","Africa","Africa-WAF","Koumassi"
"ERR636026",-18.9557576562694,-1.35569503321114,0.62124512581669,"WAF","Ivory Coast","Africa","Africa-WAF","Koumassi"
"ERR636027",-20.747108250529,-0.427993873701204,-0.438182209958287,"WAF","Ivory Coast","Africa","Africa-WAF","Abobo"
"ERR636028",-18.4059578210063,-1.19022984302434,-0.760571669029603,"WAF","Ivory Coast","Africa","Africa-WAF","Abobo"
"ERR636029",-19.3328714896217,-1.18074802406155,0.363394680587988,"WAF","Ghana","Africa","Africa-WAF","Cape-Coast"
"ERR636030",-20.5596053016747,-2.70114269123594,-0.760365245495833,"WAF","Ghana","Africa","Africa-WAF","Cape-Coast"
"ERR636033",-18.8550743023265,-1.51625208899731,-1.96847264654816,"WAF","Ghana","Africa","Africa-WAF","Cape-Coast"
"ERR636035",-20.6232168297557,-2.88846548800404,-3.21677573138146,"WAF","Ghana","Africa","Africa-WAF","Cape-Coast"
"ERR636037",-17.446010124865,-2.28357087993865,-1.31405421724429,"WAF","Ghana","Africa","Africa-WAF","Cape-Coast"
"ERR636039",-18.7880786386603,-0.982591847007956,-0.472724189375575,"WAF","Ghana","Africa","Africa-WAF","Cape-Coast"
"ERR636041",-17.3966788980481,-1.10402646835622,-1.29283070605877,"WAF","Ghana","Africa","Africa-WAF","Cape-Coast"
"ERR636043",-18.8033451624333,-1.86890351074613,-2.06843310721758,"WAF","Ghana","Africa","Africa-WAF","Cape-Coast"
"ERR636048",-20.1841879886451,-2.89558537754998,-3.10813440289925,"WAF","Ghana","Africa","Africa-WAF","Cape-Coast"
"ERR636051",-20.166747777682,0.543097538460297,-2.70232809403315,"WAF","Ghana","Africa","Africa-WAF","Cape-Coast"
"ERR636052",-18.6025003486659,-0.546536885738442,-0.838377160672194,"WAF","Ghana","Africa","Africa-WAF","Cape-Coast"
"ERR636053",-19.4194002038508,-0.667498182503145,-1.69343882805812,"WAF","Ghana","Africa","Africa-WAF","Cape-Coast"
"ERR636054",-20.631292398501,-0.548034876671863,-1.71516092470304,"WAF","Ghana","Africa","Africa-WAF","Cape-Coast"
"ERR636055",-19.0283869523027,-1.91381808427421,1.19598696933967,"WAF","Ghana","Africa","Africa-WAF","Cape-Coast"
"ERR636056",-19.4691836037857,-3.43950063547183,-1.80011646524328,"WAF","Ghana","Africa","Africa-WAF","Cape-Coast"
"ERR636060",-19.4710846619942,-0.182339934664689,-2.10573137974263,"WAF","Ghana","Africa","Africa-WAF","Cape-Coast"
"ERR636061",-20.4676881944292,-2.62178402758113,-0.0804837582019664,"WAF","Ghana","Africa","Africa-WAF","Cape-Coast"
"ERR636062",-20.333579197134,-0.951817794663581,-1.10180109494427,"WAF","Ghana","Africa","Africa-WAF","Cape-Coast"
"ERR636064",-20.5646158799643,-0.458584028793472,0.186485126855331,"WAF","Ghana","Africa","Africa-WAF","Cape-Coast"
"ERR636067",-20.3288816701425,-2.34015509572453,0.413656198616919,"WAF","Ghana","Africa","Africa-WAF","Cape-Coast"
"ERR636068",-19.6629155479041,-1.26769001355955,-2.35847606197701,"WAF","Ghana","Africa","Africa-WAF","Cape-Coast"
"ERR636070",-20.0257771654269,-2.58872617485641,-0.846224144608784,"WAF","Ghana","Africa","Africa-WAF","Cape-Coast"
"ERR636071",-20.4874295698632,-1.88392422200743,-0.467639021949345,"WAF","Ghana","Africa","Africa-WAF","Cape-Coast"
"ERR636072",-20.256992673457,-0.830436949461793,-1.48587497877875,"WAF","Ghana","Africa","Africa-WAF","Cape-Coast"
"ERR636075",-21.0601594358486,-1.12791758379681,-1.93084065055359,"WAF","Ghana","Africa","Africa-WAF","Cape-Coast"
"ERR636076",-20.5977074565918,-3.62274823985269,-2.09914644697352,"WAF","Ghana","Africa","Africa-WAF","Cape-Coast"
"ERR636077",-20.156686762489,-2.61480843935165,-1.04022975352235,"WAF","Ghana","Africa","Africa-WAF","Cape-Coast"
"ERR636079",-20.5952826033232,-0.590934672620767,-1.26885538230929,"WAF","Ghana","Africa","Africa-WAF","Cape-Coast"
"ERR636080",-19.6323269123263,-0.647517259309287,-1.31851606363907,"WAF","Ghana","Africa","Africa-WAF","Cape-Coast"
"ERR636081",-19.6699341819114,-1.24825827747586,-0.749255890779816,"WAF","Ghana","Africa","Africa-WAF","Cape-Coast"
"ERR636085",-20.8399304886103,-2.62950032436983,-0.98339523680919,"WAF","Ghana","Africa","Africa-WAF","Cape-Coast"
"ERR636086",-19.5424206322872,0.0521103356948479,-0.993442225660951,"WAF","Ghana","Africa","Africa-WAF","Cape-Coast"
"ERR636087",-19.700542036042,-1.12175221189369,0.802195569865721,"WAF","Ghana","Africa","Africa-WAF","Cape-Coast"
"ERR636089",-20.5536790795695,-1.12240649899088,-1.27934301356184,"WAF","Ghana","Africa","Africa-WAF","Cape-Coast"
"ERR636090",-18.8414349819692,-0.144643955162732,-0.356202518358422,"WAF","Ghana","Africa","Africa-WAF","Cape-Coast"
"ERR636092",-19.6650676283795,-2.79012290193761,-2.03352968761237,"WAF","Ghana","Africa","Africa-WAF","Cape-Coast"
"ERR636094",-18.5935377542221,0.67226972916374,0.927585712332742,"WAF","Ghana","Africa","Africa-WAF","Cape-Coast"
"ERR636096",-18.2899409288181,-1.24426401788112,-1.08698697212141,"WAF","Ghana","Africa","Africa-WAF","Cape-Coast"
"ERR636098",-19.992705761069,-1.80395802874433,-2.57834643802623,"WAF","Ghana","Africa","Africa-WAF","Cape-Coast"
"ERR636100",-19.6556831649349,-2.01674158877831,1.1960312976123,"WAF","Ghana","Africa","Africa-WAF","Cape-Coast"
"ERR636102",-21.0921986119918,-2.45777085446106,-0.620643216834204,"WAF","Ghana","Africa","Africa-WAF","Cape-Coast"
"ERR636103",-21.2410386460547,-0.839865082244879,-0.614630758343145,"WAF","Ghana","Africa","Africa-WAF","Cape-Coast"
"ERR636105",-18.5441780571206,-1.92973301195019,0.680692285492091,"WAF","Ghana","Africa","Africa-WAF","Cape-Coast"
"ERR636106",-20.2838979823076,-2.34243200358588,-2.28032379618133,"WAF","Ghana","Africa","Africa-WAF","Cape-Coast"
"ERR636175",-20.373089489047,-1.80873844177137,-1.02051299127161,"WAF","Mali","Africa","Africa-WAF","Faladje"
"ERR636179",-19.1715314559251,-2.06129672357207,-0.745811648262359,"WAF","Mali","Africa","Africa-WAF","Faladje"
"ERR636180",-21.2147429149744,-1.00172315315311,0.245385674787542,"WAF","Mali","Africa","Africa-WAF","Faladje"
"ERR636181",-20.8654760431775,0.0838912576919073,0.185902467426581,"WAF","Mali","Africa","Africa-WAF","Faladje"
"ERR636182",-18.8722073547793,-1.69825269806135,-0.718181413026093,"WAF","Mali","Africa","Africa-WAF","Faladje"
"ERR636185",-20.2940862417234,-0.978540307994044,-0.0658984407468961,"WAF","Mali","Africa","Africa-WAF","Faladje"
"ERR636186",-22.0065655279439,-2.7451997694671,-2.53756914322043,"WAF","Mali","Africa","Africa-WAF","Faladje"
"ERR636187",-19.3304818829383,-0.712953412415479,-1.00148780124314,"WAF","Mali","Africa","Africa-WAF","Faladje"
"ERR636189",-20.4578015798559,-0.228721886820866,-0.314703355087317,"WAF","Mali","Africa","Africa-WAF","Faladje"
"ERR636190",-23.6544096142357,-1.77028924482336,-0.561246318297011,"WAF","Mali","Africa","Africa-WAF","Faladje"
"ERR636191",-18.9261872404001,-1.05470257952143,-0.354458142865773,"WAF","Mali","Africa","Africa-WAF","Faladje"
"ERR636192",-19.9137955062546,-0.485445840393455,-0.846419098462807,"WAF","Mali","Africa","Africa-WAF","Faladje"
"ERR636197",-20.4240891842478,-0.853640100463694,0.384766711180662,"WAF","Mali","Africa","Africa-WAF","Faladje"
"ERR636200",-19.6851868533101,-2.12789003008627,-0.485567718017407,"WAF","Mali","Africa","Africa-WAF","Faladje"
"ERR636203",-22.5681329792028,-1.17288448870207,-0.835443810593435,"WAF","Mali","Africa","Africa-WAF","Faladje"
"ERR636204",-18.6304990242354,-0.559154237239795,-2.14288067242358,"WAF","Mali","Africa","Africa-WAF","Faladje"
"ERR636205",-20.3674238086101,-1.96005006374407,-3.03601577446808,"WAF","Mali","Africa","Africa-WAF","Faladje"
"ERR636206",-20.2964402954631,-1.87104092438103,-2.84486573197217,"WAF","Mali","Africa","Africa-WAF","Faladje"
"ERR636207",-20.1817886642932,-1.23743894757417,0.0169449851468324,"WAF","Mali","Africa","Africa-WAF","Faladje"
"ERR636208",-19.6722135248513,0.0739151514388139,-2.10050394959708,"WAF","Mali","Africa","Africa-WAF","Faladje"
"ERR636209",-20.7780178434485,-2.72421935784274,-2.74590242346563,"WAF","Mali","Africa","Africa-WAF","Faladje"
"ERR636211",-20.1966796132768,-0.670543194410184,-2.97299247596389,"WAF","Mali","Africa","Africa-WAF","Faladje"
"ERR636212",-22.0244329789241,-1.66610389020523,-2.96841602013256,"WAF","Mali","Africa","Africa-WAF","Faladje"
"ERR636216",-20.970459496146,-1.47111044735096,-2.38176855749655,"WAF","Mali","Africa","Africa-WAF","Faladje"
"ERR636218",-23.5300743131577,-1.311910516588,-5.00734202018917,"WAF","Mali","Africa","Africa-WAF","Faladje"
"ERR636224",-21.4691339240903,-1.03016314753824,-3.61243729612127,"WAF","Mali","Africa","Africa-WAF","Faladje"
"ERR636240",-29.7654241844907,-0.626719140898405,-6.88062666026148,"WAF","Mali","Africa","Africa-WAF","Faladje"
"ERR636260",-19.7796256731801,-0.962880990463594,-0.786557768726528,"WAF","Ghana","Africa","Africa-WAF","Cape-Coast"
"ERR636262",-18.9880974603376,-0.541479124253016,-0.420900249314207,"WAF","Ghana","Africa","Africa-WAF","Cape-Coast"
"ERR636263",-20.3661057659276,-1.03373156756449,-0.148751976031678,"WAF","Ghana","Africa","Africa-WAF","Cape-Coast"
"ERR636265",-18.7677874935182,-0.633283907082847,-0.183243033574318,"WAF","Ghana","Africa","Africa-WAF","Cape-Coast"
"ERR636267",-21.0578523365198,-1.31233222155868,1.4415135719685,"WAF","Ghana","Africa","Africa-WAF","Cape-Coast"
"ERR636268",-20.5143882085524,-0.585778951866983,-1.58022865970939,"WAF","Ghana","Africa","Africa-WAF","Cape-Coast"
"ERR636269",-18.6442571757036,-2.97619047028383,-0.94881883583086,"WAF","Ghana","Africa","Africa-WAF","Cape-Coast"
"ERR636270",-20.4371858969406,-0.550191374660057,-0.361070919919917,"WAF","Mali","Africa","Africa-WAF","Faladje"
"ERR636273",-20.6428878143516,-0.969542269277608,-0.606117433118468,"WAF","Mali","Africa","Africa-WAF","Faladje"
"ERR636275",-20.2769243927262,-0.566660309385588,-1.41928281858349,"WAF","Mali","Africa","Africa-WAF","Faladje"
"ERR636276",-20.6147364984813,-2.03797327193013,-1.14572168134042,"WAF","Mali","Africa","Africa-WAF","Faladje"
"ERR636280",-20.0263682168834,-0.307489432670307,0.555188249679152,"WAF","Mali","Africa","Africa-WAF","Faladje"
"ERR636282",-17.9327545295177,-2.55396407653962,-1.03030107971193,"WAF","Mali","Africa","Africa-WAF","Faladje"
"ERR636283",-20.1045063593554,-0.522107036261477,-1.19812703075188,"WAF","Mali","Africa","Africa-WAF","Faladje"
"ERR636286",-20.2195989605773,-0.405332880988046,0.306676544513607,"WAF","Mali","Africa","Africa-WAF","Faladje"
"ERR636288",-19.7208634817941,-0.607007495059451,-1.79390135415833,"WAF","Mali","Africa","Africa-WAF","Faladje"
"ERR636289",-19.1162541516626,-1.09773160521385,-0.950612049228357,"WAF","Mali","Africa","Africa-WAF","Faladje"
"ERR636294",-19.2065288737353,-1.31080772358616,-1.0624248172199,"WAF","Mali","Africa","Africa-WAF","Faladje"
"ERR636295",-19.0243816232309,-2.62205358945018,-2.20797933736454,"WAF","Mali","Africa","Africa-WAF","Faladje"
"ERR636296",-18.6423280601583,0.482516941902236,-0.171087117311697,"WAF","Mali","Africa","Africa-WAF","Faladje"
"ERR636297",-18.587602819537,-0.664776142458531,0.517502436412944,"WAF","Mali","Africa","Africa-WAF","Faladje"
"ERR636298",-17.6031201005279,-1.10371859714683,-0.910108869690202,"WAF","Mali","Africa","Africa-WAF","Faladje"
"ERR636300",-18.6574932658527,1.09037160128129,-1.45581182187373,"WAF","Mali","Africa","Africa-WAF","Faladje"
"ERR636306",-20.5556980997639,-1.55151079946145,-2.32430613934177,"WAF","Mali","Africa","Africa-WAF","Faladje"
"ERR636307",-21.2306922200813,-1.41303720299548,-0.627296748835278,"WAF","Mali","Africa","Africa-WAF","Faladje"
"ERR636309",-19.3732381334677,-0.28239004030394,-1.33325181536893,"WAF","Mali","Africa","Africa-WAF","Faladje"
"ERR636311",-19.5869192693559,-2.36629035332276,-0.115223427742336,"WAF","Mali","Africa","Africa-WAF","Faladje"
"ERR636312",-19.1993779587884,-0.607068527097091,0.075276062673299,"WAF","Mali","Africa","Africa-WAF","Faladje"
"ERR636315",-20.0748848549791,-1.97658433106902,-0.852982634757811,"WAF","Mali","Africa","Africa-WAF","Faladje"
"ERR636317",-21.3530762054925,0.000720946946750414,-0.566573891217245,"WAF","Mali","Africa","Africa-WAF","Faladje"
"ERR636318",-18.228599253091,-1.13937170702652,-0.137666452226993,"WAF","Mali","Africa","Africa-WAF","Faladje"
"ERR636319",-18.3932748728025,-1.09330055656357,-2.54967781174015,"WAF","Mali","Africa","Africa-WAF","Faladje"
"ERR636320",-20.886647649737,-1.73248073408708,-0.304712237586436,"WAF","Mali","Africa","Africa-WAF","Faladje"
"ERR636322",-21.1191859253601,-1.59847101715583,0.180540451246202,"WAF","Mali","Africa","Africa-WAF","Faladje"
"ERR636325",-19.3074086483713,0.123180549386246,-0.792785766058934,"WAF","Mali","Africa","Africa-WAF","Faladje"
"ERR636326",-17.9700158659393,-1.68397352773897,-0.500758540737921,"WAF","Mali","Africa","Africa-WAF","Faladje"
"ERR636327",-20.7392084014986,-2.1662384939066,-1.02350781973422,"WAF","Mali","Africa","Africa-WAF","Faladje"
"ERR636332",-20.7127091514158,-1.90281850472755,-0.427027655340066,"WAF","Mali","Africa","Africa-WAF","Faladje"
"ERR636423",-20.2653904500646,-1.32967218941713,-1.73506105772681,"WAF","Ivory Coast","Africa","Africa-WAF","Abobo"
"ERR636424",-22.0450226475752,-0.664650183620164,0.144179057945053,"WAF","Ivory Coast","Africa","Africa-WAF","Abobo"
"ERR636425",-19.7775323583804,-2.43116262629038,-1.46187159951884,"WAF","Ivory Coast","Africa","Africa-WAF","Abobo"
"ERR636428",-20.0149422783255,-1.55728322960271,-1.44845615824278,"WAF","Ivory Coast","Africa","Africa-WAF","Abobo"
"ERR636429",-21.2687283781175,-2.23771362327746,-0.0391591933996889,"WAF","Ivory Coast","Africa","Africa-WAF","Abobo"
"ERR636431",-19.4080200988282,-2.28792446853301,-0.667615270258369,"WAF","Ivory Coast","Africa","Africa-WAF","Yopougon"
"ERR636432",-20.0365873262974,-1.14639709721415,-0.240199769153164,"WAF","Ivory Coast","Africa","Africa-WAF","Yopougon"
"ERR636434",-18.2726753479091,0.603440011844697,0.223175842315061,"WAF","Ivory Coast","Africa","Africa-WAF","Abobo"
"ERR636435",-18.6844335876878,-0.68188574455918,-2.16582795524122,"WAF","Ivory Coast","Africa","Africa-WAF","Abobo"
"ERR636436",-22.3614947798207,-0.728206866791719,-1.61548334094529,"WAF","Ivory Coast","Africa","Africa-WAF","Yopougon"
"ERR636438",-20.777500156186,-1.91340915262065,-0.865931934155624,"WAF","Ivory Coast","Africa","Africa-WAF","Koumassi"
"ERR636439",-19.5704587158183,0.893232553953863,-1.18195169883961,"WAF","Ivory Coast","Africa","Africa-WAF","Yopougon"
"ERR636440",-21.8648699181327,-0.402986951330189,0.0451898662565531,"WAF","Ivory Coast","Africa","Africa-WAF","Abobo"
"ERR636442",-19.8753928578977,-2.10396660629772,-0.639715339619369,"WAF","Ivory Coast","Africa","Africa-WAF","Koumassi"
"ERR636445",-20.7631751715143,-0.311579023414447,-0.588696097261457,"WAF","Ivory Coast","Africa","Africa-WAF","Abobo"
"ERR636446",-20.8457562545189,-1.10211487024314,0.474395077248803,"WAF","Ivory Coast","Africa","Africa-WAF","Abobo"
"ERR636448",-19.1926592481252,-2.79210047518284,-1.36880378049624,"WAF","Ivory Coast","Africa","Africa-WAF","Yopougon"
"ERR636452",-18.9090633636796,-0.295712496784481,1.74542086873169,"WAF","Ivory Coast","Africa","Africa-WAF","Yopougon"
"ERR636453",-19.6473138299515,-0.0689723267974405,-0.570321866943209,"WAF","Ivory Coast","Africa","Africa-WAF","Yopougon"
"ERR636454",-21.6986836757226,-2.02379363459842,-2.49461963637435,"WAF","Ivory Coast","Africa","Africa-WAF","Abobo"
"ERR636457",-20.4010821359927,-1.77975394669541,-1.68383786901664,"WAF","Ivory Coast","Africa","Africa-WAF","Yopougon"
"ERR636459",-20.3654984318432,-1.74060753052184,0.826605040218245,"WAF","Ivory Coast","Africa","Africa-WAF","Abobo"
"ERR636461",-21.0843995625772,-0.944110168300652,-1.71378768113143,"WAF","Ivory Coast","Africa","Africa-WAF","Abobo"
"ERR636462",-19.3867177080785,-0.631302978324566,-0.70577827034954,"WAF","Ivory Coast","Africa","Africa-WAF","Abobo"
