"STRid","complexity","GC_flank","GC_STR","GC_diff","MaxHe","MeanHe","MinHe","Heterozygosity","JostD","Length","Repeatunits","mean_indel","mean_Posterior","mean_stutter","Missingness"
"VIVAX_STR_33491",0.56,58,50,8,0.333333333333333,0.0485838420502667,0,0.0469774736241802,0.00109968309911513,6,3,1.22421333545386,1,0.167715684597654,0.0344827586206897
"VIVAX_STR_33492",0.59,34,0,34,0,0,0,0,0,1,11,0.71347246799422,1,7.8429536109188,0.00574712643678161
"VIVAX_STR_33493",0.56,54,75,21,1,0.217716007189691,0,0.12108703130375,0.056341437210814,5,3.2,0.422272323550008,1,0.0267097249878606,0.0172413793103448
"VIVAX_STR_33494",0.58,56,64.7058823529412,8.70588235294117,0,0,0,0,0.056341437210814,5,3.4,0.426484079515849,1,0.0408717243879374,0.0172413793103448
"VIVAX_STR_33496",0.58,58,52,6,1,0.210176488739077,0,0.187695169756162,0.0440482519555555,6,4.16667,0.510215278854297,1,0.0611744577261819,0
"VIVAX_STR_33500",0.6,47,0,47,0.666666666666667,0.120667453528354,0,0.0789084554375588,0.0133398928882683,1,16,2.40833278602141,0.98364161849711,21.0182039084675,0.00574712643678161
"VIVAX_STR_33504",0.57,57,66.6666666666667,9.66666666666666,0.0666277030976038,0.00605706391796398,0,0.0231198150414797,0,5,4.8,0.481606125714853,1,0.00698787457309108,0.0114942528735632
"VIVAX_STR_33505",0.58,53,0,53,0.285714285714286,0.025974025974026,0,0.0115606936416186,0.00139361353367018,1,10,0.705429497323292,0.999768786127168,4.7153339418066,0.00574712643678161
"VIVAX_STR_33508",0.57,40,40,0,0,0,0,0,0,3,3.33333,0.279886847142237,1,0.0193848898421264,0
"VIVAX_STR_33509",0.58,63,0,63,0,0,0,0,0,1,10,2.7712922984895,1,7.86343421700599,0.0114942528735632
"VIVAX_STR_33511",0.59,39,0,39,0.133004926108374,0.0120913569189431,0,0.0233901844761572,0,1,10,0.729311082263445,0.999764705882353,5.20397339411664,0.0229885057471264
"VIVAX_STR_33514",0.58,47,0,47,1,0.605995823421907,0,0.60149213603979,0.124475207102071,5,5,0.775023513134711,1,0.291473451207793,0.00574712643678161
"VIVAX_STR_33516",0.6,48,6.06060606060606,41.9393939393939,1,0.245901024549471,0,0.173367550613059,0.0448895095469093,1,33,3.14791559597143,0.987440476190476,21.9987819149232,0.0344827586206897
"VIVAX_STR_33519",0.6,51,0,51,0.666666666666667,0.347718963070245,0,0.339978094194962,0.0170338199118062,1,21,4.74344320648473,0.947831325301205,21.7780087143346,0.0459770114942529
"VIVAX_STR_33521",0.6,53,70,17,0,0,0,0,0,3,3.33333,0.499856821083776,1,0.0309688535357852,0
"VIVAX_STR_33523",0.59,42,3.57142857142857,38.4285714285714,0.247619047619048,0.0752012799840279,0,0.173194614443085,0.182231215442121,1,28,2.95207109732146,0.983197674418605,24.399430745978,0.0114942528735632
"VIVAX_STR_33526",0.57,42,0,42,0.0344827586206897,0.00313479623824452,0,0.0116279069767443,0,1,12,1.32136860552615,1,12.2874219376222,0.0114942528735632
"VIVAX_STR_33527",0.57,32,0,32,0,0,0,0,0,1,11,1.32875808541735,1,15.4905306306776,0.00574712643678161
"VIVAX_STR_33528",0.56,41,35.7142857142857,5.28571428571428,0,0,0,0,0,3,4.66667,0.475558803921556,1,0.145986777649243,0.00574712643678161
"VIVAX_STR_33530",0.56,47,50,3,1,0.800355660600959,0.595588235294118,0.741942064463484,0.201712310795463,6,5,1.12141631776101,1,0.33669709894353,0.0114942528735632
"VIVAX_STR_33531",0.54,55,0,55,1,0.307672429524143,0,0.213178294573643,0.00546797826036921,1,15,1.78614196214,0.956627906976744,20.96783689374,0.0114942528735632
"VIVAX_STR_33533",0.58,53,6.25,46.75,0,0,0,0,0,1,16,0.787649872085495,1,2.15576716629228,0.0632183908045977
"VIVAX_STR_33534",0.6,57,18.75,38.25,0,0,0,0,0,5,3.2,1.31064730031981,1,0.00380916529984853,0.0344827586206897
"VIVAX_STR_33535",0.58,57,18.75,38.25,0,0,0,0,0,5,3.2,1.3253800317234,1,0.00399505198296603,0.0344827586206897
"VIVAX_STR_33536",0.57,45,0,45,0.125,0.0207148929387386,0,0.0352211890673428,0,1,14,1.95341285924414,0.996627218934911,18.1723407840469,0.028735632183908
"VIVAX_STR_33537",0.58,59,100,41,0,0,0,0,0,3,3.66667,1.06479178309902,1,0.0307018178444313,0.0172413793103448
"VIVAX_STR_33539",0.58,43,0,43,0.358620689655172,0.119025805536962,0,0.147824832263184,0.00163364923815137,1,15,2.29930581515406,0.972095808383234,20.3371016280992,0.0402298850574713
"VIVAX_STR_33541",0.58,44,0,44,0.285714285714286,0.0373376623376624,0,0.0230541739481114,0,1,13,1.24193660490525,0.996416184971098,16.7691368322189,0.00574712643678161
"VIVAX_STR_33543",0.57,58,50,8,0,0,0,0,0,2,5,0.601681002514625,1,0.00606428138265615,0.0229885057471264
"VIVAX_STR_33545",0.55,65,36.3636363636364,28.6363636363636,0.0344827586206897,0.00313479623824452,0,0.0116279069767443,0,3,3.66667,0.482302477801992,1,0.0221458114076366,0.0114942528735632
"VIVAX_STR_33546",0.59,51,54.5454545454545,3.54545454545454,0,0,0,0,0,2,5.5,0.543952935727202,1,0.345112487257436,0.00574712643678161
"VIVAX_STR_33552",0.57,48,0,48,0.833333333333333,0.350423590041882,0,0.344286235852501,0.0384853373308634,1,17,2.52028952179101,0.956807228915663,31.3169990973088,0.0459770114942529
"VIVAX_STR_33554",0.57,53,0,53,0.333333333333333,0.0639168454050486,0,0.101427079707623,0.00102651253628184,1,10,0.837140127651236,0.999941176470588,7.53533862124127,0.0229885057471264
"VIVAX_STR_33556",0.57,37,0,37,0,0,0,0,0,1,13,7.61756394350181,0.999221556886227,16.892272455574,0.0402298850574713
"VIVAX_STR_33557",0.57,41,0,41,0,0,0,0,0,1,11,7.77856117268795,1,8.34037810271002,0.0689655172413793
"VIVAX_STR_33567",0.57,58,66.6666666666667,8.66666666666666,0,0,0,0,0,3,4,1.06481763761232,1,0.0260922514772572,0.00574712643678161
"VIVAX_STR_33568",0.6,40,0,40,0,0,0,0,0,1,10,0.357463486666523,1,5.32879288966268,0.00574712643678161
"VIVAX_STR_33570",0.52,47,50,3,0.476190476190476,0.0649350649350649,0,0.0493591274580049,0,2,5,1.87985465784484,1,0.116585068192089,0.0862068965517241
"VIVAX_STR_33572",0.6,52,0,52,1,0.136062154891556,0,0.102262443438914,0,1,14,2.19000851654019,0.990647058823529,20.7364078003471,0.0229885057471264
"VIVAX_STR_33575",0.57,66,0,66,0.186206896551724,0.0282915360501567,0,0.0453790445817553,0,1,10,0.686649465180471,0.996954022988506,7.12628619347506,0
"VIVAX_STR_33579",0.58,47,30,17,0.388888888888889,0.0353535353535354,0,0.0808022509198471,0,3,3.33333,2.56747768126538,1,0.0093562874251497,0.0402298850574713
"VIVAX_STR_33580",0.59,54,100,46,1,0.71167949226524,0.501424501424501,0.668105733545406,0.11100454369731,1,12,3.57116973717523,0.972699386503068,20.2441702447488,0.0632183908045977
"VIVAX_STR_33581",0.6,55,0,55,1,0.113498622589532,0,0.0473270326816247,0.137701902345538,1,14,3.30769070106447,0.984131736526946,20.9415135662733,0.0402298850574713
"VIVAX_STR_33582",0.57,27,0,27,0.518518518518519,0.0518518518518519,0,0.140554875560996,0,1,10,0.811656975187263,1,5.01167641474425,0.0114942528735632
"VIVAX_STR_33583",0.58,42,35.7142857142857,6.28571428571428,0,0,0,0,0,3,4.66667,0.484288537644867,1,0.299470568937078,0
"VIVAX_STR_33584",0.59,42,40,2,0,0,0,0,0,3,3.33333,0.47387830396483,1,0.0310828241374119,0.00574712643678161
"VIVAX_STR_33585",0.59,44,0,44,1,0.613399076153583,0,0.679845489661441,0.209744922789542,1,19,3.15611142775668,0.827239263803681,27.3609020611347,0.0632183908045977
"VIVAX_STR_33586",0.58,43,40,3,0,0,0,0,0,3,3.33333,0.365149728857041,1,0,0.00574712643678161
"VIVAX_STR_33587",0.6,57,0,57,0,0,0,0,0,1,10,1.02387914697203,1,5.7617159435904,0.028735632183908
"VIVAX_STR_33592",0.57,46,50,4,0,0,0,0,0,2,5,0.765402734187424,1,0.0600087189745731,0.0114942528735632
"VIVAX_STR_33593",0.57,35,0,35,1,0.145969108646593,0,0.056779545763634,0.0382504636002003,1,14,2.37068511851878,0.98546511627907,19.8453228140415,0.0114942528735632
"VIVAX_STR_33594",0.57,29,0,29,0.666666666666667,0.422312059274998,0,0.516271069831441,0.227758699981678,1,18,4.05626721893152,0.891228070175439,26.9845698048578,0.0172413793103448
"VIVAX_STR_33596",0.58,55,0,55,0.666666666666667,0.110914606531205,0,0.121651026791786,0,1,10,0.894788376638614,1,7.07246707369704,0.0114942528735632
"VIVAX_STR_33597",0.57,43,0,43,0,0,0,0,0,1,10,0.760724268451499,1,8.06854519531209,0.00574712643678161
"VIVAX_STR_33598",0.6,49,63.6363636363636,14.6363636363636,0,0,0,0,0,3,3.66667,0.508633790613534,1,0.0104427736006683,0.0172413793103448
"VIVAX_STR_33599",0.58,56,0,56,0.384615384615385,0.041234627441524,0,0.0464323007309433,0.00597690252819258,1,16,4.02236765876727,0.982411764705882,22.8585894883218,0.0229885057471264
"VIVAX_STR_33600",0.58,49,18.5185185185185,30.4814814814815,0.5,0.05,0,0.0119047619047619,0.00710671164982517,8,3.375,1.53067837223705,1,0.348313147620785,0.0344827586206897
"VIVAX_STR_33602",0.54,52,5.26315789473684,46.7368421052632,0.324786324786325,0.0610693157741668,0,0.110969216292512,0.00163271170771546,1,19,1.32382311305597,0.99635838150289,16.8026619687816,0.00574712643678161
"VIVAX_STR_33603",0.57,48,0,48,1,0.152144152144152,0,0.112495649147233,0.0498598675512943,1,14,2.11355077740874,0.991529411764706,18.4588768572129,0.0229885057471264
"VIVAX_STR_33607",0.59,56,50,6,0,0,0,0,0,2,5,0.431411395745444,1,0.0597289665731243,0.00574712643678161
"VIVAX_STR_33608",0.57,52,10.5263157894737,41.4736842105263,0,0,0,0,0,1,19,0.758596027165411,1,4.64895145805498,0.0229885057471264
"VIVAX_STR_33609",0.58,50,0,50,0,0,0,0,0,1,10,1.04267443219243,1,4.7231587396078,0.0229885057471264
"VIVAX_STR_33611",0.57,56,0,56,0.341666666666667,0.0372202056866304,0,0.056862481516333,0.00141737671440593,1,11,0.743174446303076,0.996473988439306,10.1564924182755,0.00574712643678161
"VIVAX_STR_33612",0.57,39,0,39,0.285714285714286,0.0822875866272094,0,0.106339468302658,0,1,12,2.14463769250635,0.990674846625767,12.7991769446957,0.0632183908045977
"VIVAX_STR_33614",0.6,37,0,37,1,0.486718632304199,0,0.482962646136299,0.0733676128114859,1,19,2.62833411492348,0.893035714285714,25.6173399150262,0.0344827586206897
"VIVAX_STR_33615",0.61,59,40,19,0,0,0,0,0,3,3.33333,0.679755391796731,1,0.0170832380352271,0.00574712643678161
"VIVAX_STR_33616",0.57,40,0,40,1,0.192645499834278,0,0.230748787455983,0.00142373047752046,1,10,0.879278389752225,1,7.64558882429726,0
"VIVAX_STR_33621",0.6,38,40.7407407407407,2.74074074074074,0,0,0,0,0.437575563831576,8,6.75,2.24223261486075,0.999454545454545,0.551356797819117,0.0517241379310345
"VIVAX_STR_33622",0.59,34,42.8571428571429,8.85714285714285,0.0338983050847457,0.00338983050847457,0,0.0119760479041916,0.434989799191525,8,6.125,2.47547130268508,0.999580838323353,0.614403203329561,0.0402298850574713
"VIVAX_STR_33623",0.58,54,24.3243243243243,29.6756756756757,1,0.66357976183534,0.117647058823529,0.618786523338865,0.17888426638426,8,4.625,0.818121547247685,0.989041916167665,0.34530769270616,0.0402298850574713
"VIVAX_STR_33625",0.6,38,0,38,1,0.576679197520982,0,0.582854075607699,0.125130548888905,1,17,2.6793174865471,0.911604938271605,23.8555129709096,0.0689655172413793
"VIVAX_STR_33626",0.53,37,23.5294117647059,13.4705882352941,0.666666666666667,0.0666666666666667,0,0.0119760479041916,0.0154280749941214,5,3.4,3.007485339416,1,0.0162633566486239,0.0402298850574713
"VIVAX_STR_33627",0.57,53,0,53,0.571428571428572,0.226675351782304,0,0.320546932742055,0.0287954532684045,1,16,2.8823717006255,0.911454545454545,23.8976643224312,0.0517241379310345
"VIVAX_STR_33628",0.6,50,0,50,1,0.577739636078991,0,0.576942500541087,0.171944875585876,1,16,2.45435878726837,0.975568862275449,20.1033625479244,0.0402298850574713
"VIVAX_STR_33629",0.57,41,6.25,34.75,0.0338983050847457,0.00308166409861325,0,0.0114942528735633,0,1,16,0.68492455179335,0.999885057471264,10.1679328002256,0
"VIVAX_STR_33630",0.56,46,0,46,0.666666666666667,0.164071367762518,0,0.0933917488134356,0.0134650477930634,1,18,3.66571360515407,0.975361445783133,27.9988897365602,0.0459770114942529
"VIVAX_STR_33632",0.59,48,6.25,41.75,0,0,0,0,0,1,16,1.90033544883631,1,7.58563863265653,0.0114942528735632
"VIVAX_STR_33634",0.59,56,0,56,0.361904761904762,0.0812752885348167,0,0.0916455339532264,0.00166062215854324,1,17,2.11124222336414,0.969408284023669,20.1554133871305,0.028735632183908
"VIVAX_STR_33635",0.56,55,0,55,0.571428571428572,0.302829960687332,0,0.465772273821809,0,1,16,0.483531463532087,1,1.77578065223668,0.0172413793103448
"VIVAX_STR_33636",0.59,50,0,50,0.461538461538462,0.0625874807055403,0,0.101437024513948,0.0115410089834941,1,13,1.50624341059932,0.994378698224852,14.185794764492,0.028735632183908
"VIVAX_STR_33637",0.55,35,0,35,1,0.208496776770404,0,0.152872377020984,0.0395470100055312,1,11,1.60771837967227,0.988479532163743,11.715370791783,0.0172413793103448
"VIVAX_STR_33638",0.58,32,0,32,0.153846153846154,0.0267325267325267,0,0.035429141716567,0,1,12,2.17056384831427,0.983452380952381,18.688902562779,0.0344827586206897
"VIVAX_STR_33639",0.57,35,0,35,1,0.186899166572488,0,0.161978153523866,0.0346659089248771,1,16,2.24865581024918,0.959756097560976,21.2159005315595,0.0574712643678161
"VIVAX_STR_33640",0.61,49,0,49,0.439393939393939,0.073943433172642,0,0.103888608325518,0.00288372631784719,1,19,3.09816963654731,0.969580838323353,22.2847243782328,0.0402298850574713
"VIVAX_STR_33641",0.58,49,0,49,0.666666666666667,0.389010262193512,0,0.429933867037939,0.177112781513178,1,18,2.26852545740517,0.980235294117647,20.362637282919,0.0229885057471264
"VIVAX_STR_33642",0.59,44,52,8,0,0,0,0,0,7,3.57143,0.316146214570689,1,0,0
"VIVAX_STR_33643",0.6,42,0,42,0.220588235294118,0.0386667105200254,0,0.0793945648434813,6.72395024712977e-06,1,12,1.1438990704478,0.999122807017544,13.4466701073816,0.0172413793103448
"VIVAX_STR_33644",0.57,45,0,45,0,0,0,0,0,1,11,0.880610222702158,1,12.4666400796835,0.00574712643678161
"VIVAX_STR_33646",0.56,51,0,51,0.133333333333333,0.0181782760391761,0,0.0356395642450041,0,1,11,2.49390996023529,0.997604790419162,11.4272466911345,0.0402298850574713
"VIVAX_STR_33647",0.56,36,0,36,0.285714285714286,0.0291088222122705,0,0.0229869606129857,0.00106121046590757,1,10,0.750253330621804,1,6.67404417701228,0.00574712643678161
"VIVAX_STR_33649",0.57,64,63.6363636363636,0.363636363636367,0,0,0,0,0,3,3.66667,2.34311674190994,1,0.146204884901325,0.0747126436781609
"VIVAX_STR_33650",0.53,48,63.6363636363636,15.6363636363636,0.514705882352941,0.0467914438502674,0,0.0857422831945126,0,3,3.66667,0.629908474873259,1,0.048962260063261,0.0977011494252874
"VIVAX_STR_33651",0.57,51,30,21,0,0,0,0,0,3,3.33333,0.542213870887289,1,0.0886468182979811,0.0114942528735632
"VIVAX_STR_33652",0.59,50,85,35,0.5,0.118559329357877,0,0.183258533931729,0.183885507423689,6,3.33333,0.510459555882208,1,0.0810888391270401,0.0114942528735632
"VIVAX_STR_33653",0.58,67,100,33,0.5,0.0690804597701149,0,0.0464323007309433,0,1,10,2.3936494519346,0.994705882352941,17.7578440450472,0.0229885057471264
"VIVAX_STR_33655",0.57,34,30,4,0,0,0,0,0,3,3.33333,0.433094848530238,1,0.00295156598284786,0.00574712643678161
"VIVAX_STR_33656",0.57,43,70,27,0,0,0,0,0,3,3.33333,0.393793093518351,1,0.00153757950411094,0
"VIVAX_STR_33657",0.58,52,45,7,0.165413533834587,0.0165413533834587,0,0.0590726542533772,0.196359229118163,4,5,0.896504642038704,1,0.124418149547365,0.0459770114942529
"VIVAX_STR_33658",0.6,54,70,16,0,0,0,0,0,3,3.33333,0.351669797602369,1,0.0151927422826174,0
"VIVAX_STR_33660",0.57,43,0,43,0.301149425287356,0.0791824622333097,0,0.111791105671155,0,1,16,2.72537180879208,0.96093023255814,21.2064816131477,0.0114942528735632
"VIVAX_STR_33661",0.57,37,0,37,0,0,0,0,0,1,14,2.52416779263421,1,15.968565016991,0.0229885057471264
"VIVAX_STR_33662",0.55,50,100,50,0.358974358974359,0.080669481758411,0,0.12108703130375,0,2,5,2.97357739783391,1,0.0312217396106685,0.0172413793103448
"VIVAX_STR_33663",0.57,42,0,42,1,0.595486690046897,0,0.720729813664596,0.202641529090056,1,25,4.29242413181581,0.888260869565217,25.7770025688801,0.0747126436781609
"VIVAX_STR_33664",0.56,42,0,42,0,0,0,0,0,5,4,0.98062107877248,1,0.047468842152641,0.0402298850574713
"VIVAX_STR_33666",0.58,45,0,45,0.327272727272727,0.0564583302085365,0,0.104198612632348,0.00105998761793283,1,18,2.70078571648826,0.988433734939759,29.3895095100972,0.0459770114942529
"VIVAX_STR_33667",0.56,58,0,58,0,0,0,0,0,2,5.5,0.404050157917113,1,0.780729615522455,0.00574712643678161
"VIVAX_STR_33668",0.59,46,0,46,0.125,0.0113636363636364,0,0.0114942528735633,0,1,11,0.894344543674883,0.999425287356322,11.402221199409,0
"VIVAX_STR_33670",0.6,55,0,55,0.666666666666667,0.090744381276234,0,0.0781018954160505,0.0408577612524705,1,10,0.739919488312559,1,7.56807316175584,0.00574712643678161
"VIVAX_STR_33672",0.59,34,0,34,0,0,0,0,0,1,11,0.845311588523984,1,9.44737738828411,0
"VIVAX_STR_33673",0.57,69,50,19,0.285714285714286,0.0376630966929038,0,0.0561424490067105,0.000699945958159045,8,4.75,1.45503568353556,1,0.0279386878459069,0
"VIVAX_STR_33674",0.57,41,0,41,0,0,0,0,0,1,10,1.2280140216217,1,6.25774796752125,0.0977011494252874
"VIVAX_STR_33676",0.57,58,30,28,0.333333333333333,0.0333846944016435,0,0.0231198150414797,0,3,3.33333,0.584257010049161,1,0.0534686050968819,0.0114942528735632
"VIVAX_STR_33677",0.58,31,0,31,0.125,0.0113636363636364,0,0.0114942528735633,0,1,14,0.987844181534539,0.997873563218391,15.7850720126005,0
"VIVAX_STR_33678",0.58,41,0,41,1,0.341147901648297,0,0.487343033685469,0.0396775464045797,1,16,2.23224882312614,0.974080459770115,23.8693778146381,0
"VIVAX_STR_33679",0.59,48,0,48,0,0,0,0,0,1,10,0.790713297543644,1,6.38869990571395,0.0114942528735632
"VIVAX_STR_33680",0.59,47,35,12,0.533333333333333,0.145868393554419,0,0.181217750257998,0.192845529257954,3,6.66667,0.633177502984238,1,0.449751537566986,0.0172413793103448
"VIVAX_STR_33681",0.58,53,0,53,0.5,0.0798775936706972,0,0.0577097111033763,0.00673614962968471,1,12,1.04658102581494,0.999764705882353,17.8266011341841,0.0229885057471264
"VIVAX_STR_33682",0.57,39,50,11,1,0.767128496115899,0.323529411764706,0.801582387340901,0.365924179811455,4,7,0.585765749809961,1,0.459121752131775,0.0172413793103448
"VIVAX_STR_33683",0.6,50,0,50,0,0,0,0,0,1,10,0.482918762934488,1,3.51329535455043,0.00574712643678161
"VIVAX_STR_33687",0.58,37,0,37,0,0,0,0,0,1,10,2.1746154668588,1,7.14832976318278,0.0747126436781609
"VIVAX_STR_33688",0.61,53,30,23,0,0,0,0,0,3,3.33333,1.66487035251934,1,0.0194194076903885,0.0114942528735632
"VIVAX_STR_33691",0.57,42,0,42,1,0.323602813753912,0,0.335645314837481,0.0605316310659378,1,21,3.10260131022564,0.965813953488372,26.1951782946437,0.0114942528735632
"VIVAX_STR_33692",0.58,48,0,48,0.0357142857142857,0.00324675324675325,0,0.0119760479041916,0,1,15,2.14930672033859,0.997305389221557,18.2593345308982,0.0402298850574713
"VIVAX_STR_33693",0.58,48,0,48,0.5,0.119972210155834,0,0.104636728733114,0.00414171287043304,1,13,1.68408175738305,0.986987951807229,18.7535990932492,0.0459770114942529
"VIVAX_STR_33694",0.6,46,66.6666666666667,20.6666666666667,0,0,0,0,0,3,4,0.536592826498051,1,0.0693776825240335,0.0229885057471264
"VIVAX_STR_33696",0.56,36,0,36,0.5,0.0485362095531587,0,0.0232542139662882,0.00763891575140876,1,13,3.41788773102537,0.999941520467836,20.4084531284039,0.0172413793103448
"VIVAX_STR_33697",0.57,35,0,35,0.0666666666666667,0.00925039872408294,0,0.0234597981204315,0,1,12,2.07300950371389,0.997588235294118,10.9809405101775,0.0229885057471264
"VIVAX_STR_33698",0.55,36,0,36,0,0,0,0,0,1,12,2.03542718304398,1,9.21882770479258,0.0517241379310345
"VIVAX_STR_33699",0.59,37,45.4545454545455,8.45454545454545,0,0,0,0,0,2,5.5,0.407867035079772,1,0.196116855082234,0
"VIVAX_STR_33701",0.59,42,0,42,0.285714285714286,0.0290556900726392,0,0.0232542139662882,0.000813062078700241,1,13,1.93188279180159,0.999415204678363,16.7831184160615,0.0172413793103448
"VIVAX_STR_33702",0.58,39,0,39,0,0,0,0,0,1,10,0.661694692367767,1,5.92998022815169,0
"VIVAX_STR_33703",0.59,42,0,42,1,0.381922156030864,0,0.402789518174133,0.0405976515107797,1,16,1.79017179678067,0.967988165680473,21.2849737245432,0.028735632183908
"VIVAX_STR_33704",0.59,41,0,41,0.333333333333333,0.0399961036430937,0,0.0346749226006193,0.000898586089907689,1,12,0.651351736006097,0.999590643274854,9.76321503311472,0.0172413793103448
"VIVAX_STR_33705",0.6,41,0,41,1,0.391834252798276,0,0.278941872607031,0.0777806567081152,1,16,2.2147116298092,0.95,19.8059321418579,0.0229885057471264
"VIVAX_STR_33707",0.59,43,0,43,0.5,0.0515151515151515,0,0.0229869606129857,0.00736899906493123,1,14,1.04913757882283,0.996416184971098,16.2426128408547,0.00574712643678161
"VIVAX_STR_33708",0.57,38,0,38,0.666666666666667,0.252778002071501,0,0.3039665138529,0.202677295116213,1,10,1.72323719158655,0.996781609195402,8.96767789526095,0
"VIVAX_STR_33709",0.59,33,0,33,0.666666666666667,0.0917748917748918,0,0.0472548878147319,0.0203319664233699,1,11,2.22686243607175,0.999580838323353,5.95543857507443,0.0402298850574713
"VIVAX_STR_33710",0.56,43,0,43,0.246305418719212,0.0455265417361887,0,0.07921936624507,0.00106345940410978,1,12,0.829034301184037,0.998837209302326,13.6263800711486,0.0114942528735632
"VIVAX_STR_33711",0.59,39,0,39,0,0,0,0,0,1,10,0.714809550866107,1,5.31057078830416,0
"VIVAX_STR_33714",0.59,37,5.88235294117647,31.1176470588235,0.212307692307692,0.026034706034706,0,0.0469774736241802,0,1,17,1.14306063841013,1,11.3904757997718,0.0344827586206897
"VIVAX_STR_33715",0.59,50,0,50,0.480295566502463,0.137644655697394,0,0.192707258341933,0.00507284245231305,1,15,1.39879006183877,0.952748538011696,19.2173156267784,0.0172413793103448
"VIVAX_STR_33719",0.56,35,0,35,0.285714285714286,0.0320346320346321,0,0.0228556242110159,0.000832449409466545,1,14,1.45031747304659,0.999942528735632,13.1735971135956,0
"VIVAX_STR_33721",0.6,54,60,6,0,0,0,0,0,3,3.33333,0.357076657428385,1,0.0145496871817256,0
"VIVAX_STR_33722",0.56,55,59.1836734693878,4.18367346938776,1,0.399404407908018,0,0.44050258684405,0.0337863701164245,3,16.3333,1.20130915336602,0.969515151515152,0.565099353468943,0.0517241379310345
"VIVAX_STR_33725",0.59,42,61.5384615384615,19.5384615384615,0,0,0,0,0,3,4.33333,0.433750150036313,1,0.0619237522010035,0
"VIVAX_STR_33726",0.58,47,27.2727272727273,19.7272727272727,0,0,0,0,0,3,3.66667,0.5103357412333,1,0.0364389645349446,0.00574712643678161
"VIVAX_STR_33727",0.58,42,0,42,0,0,0,0,0,3,3.33333,0.689697219324188,1,0,0.00574712643678161
"VIVAX_STR_33728",0.56,37,0,37,1,0.173195506319239,0,0.16538882803943,0.0454370289590658,1,11,3.40743624946425,0.998795180722892,8.04270621750293,0.0459770114942529
"VIVAX_STR_33729",0.55,38,0,38,0.333333333333333,0.0701530346182595,0,0.0802645318482422,0,1,17,2.76680573567404,0.973352941176471,24.9274237363546,0.0229885057471264
"VIVAX_STR_33730",0.59,40,0,40,0,0,0,0,0,1,12,0.823718461663755,1,9.49209765796737,0.0172413793103448
"VIVAX_STR_33731",0.55,25,0,25,0.703296703296703,0.280376394317694,0,0.316213819237281,0.0201643853698714,1,11,1.25701033866951,0.968860759493671,12.7241598622531,0.0919540229885057
"VIVAX_STR_33735",0.58,34,0,34,0.666666666666667,0.22655091426491,0,0.239052795031056,0.213683025303761,1,19,3.90343668839462,0.961614906832298,23.9768835889562,0.0747126436781609
"VIVAX_STR_33736",0.53,32,0,32,0,0,0,0,0,1,10,0.894272497170078,1,5.6609560525488,0.00574712643678161
"VIVAX_STR_33737",0.58,37,5.26315789473684,31.7368421052632,0.285714285714286,0.0327080327080328,0,0.0235981966751197,0,1,19,1.65309154546301,0.99887573964497,8.81163833178241,0.028735632183908
"VIVAX_STR_33739",0.58,56,50,6,0,0,0,0,0,2,5,0.618064360701476,1,0.123357145962195,0.0172413793103448
"VIVAX_STR_33741",0.54,54,72.7272727272727,18.7272727272727,1,0.611202112064181,0,0.423250957187609,0.129933083038703,3,3.66667,0.415071551555006,1,0.232431228601895,0.0229885057471264
"VIVAX_STR_33743",0.59,49,0,49,0,0,0,0,0,1,13,1.34119090109799,1,15.4649319366908,0.028735632183908
"VIVAX_STR_33745",0.56,50,0,50,1,0.120212561183523,0,0.0793945648434813,0,1,20,1.71141167019542,0.992397660818714,17.3566595579272,0.0172413793103448
"VIVAX_STR_33747",0.59,45,0,45,0.5,0.132998681883063,0,0.122394220846233,0.00501001957736636,1,16,2.31031827013288,0.957426900584795,21.191354010948,0.0172413793103448
"VIVAX_STR_33748",0.55,25,0,25,0.333333333333333,0.04218225815322,0,0.0573787409700723,0.00152367561181602,1,13,1.3701343878885,0.996900584795322,11.973430595116,0.0172413793103448
"VIVAX_STR_33749",0.56,36,6.25,29.75,0,0,0,0,0,1,16,0.636761821806521,1,2.06668294475559,0.0114942528735632
"VIVAX_STR_33751",0.57,50,0,50,1,0.220756906686188,0,0.142895550477215,0.0566792615362949,2,7.5,0.556341569139061,0.999826589595376,6.42808633689171,0.00574712643678161
"VIVAX_STR_33753",0.56,31,0,31,0.748677248677249,0.41360535978183,0,0.560248447204969,0.243481643362445,1,19,3.08062042312791,0.860931677018633,23.7648417139023,0.0747126436781609
"VIVAX_STR_33754",0.57,29,0,29,0.247619047619048,0.0327619047619048,0,0.0356395642450041,0,1,15,2.26690393825221,0.992215568862275,21.7954915725112,0.0402298850574713
"VIVAX_STR_33755",0.61,41,6.25,34.75,0,0,0,0,0,1,16,0.921888503938771,1,3.41131131705352,0.0172413793103448
"VIVAX_STR_33757",0.57,31,0,31,0.666666666666667,0.116462726398437,0,0.0907065784893839,0.208159940270115,1,12,2.16975557153077,0.992529411764706,16.419909740542,0.0229885057471264
"VIVAX_STR_33758",0.59,33,0,33,0.641666666666667,0.20829742533463,0,0.285405093427603,0,1,16,2.11238727094761,0.968982035928144,26.2569730382294,0.0402298850574713
"VIVAX_STR_33759",0.59,38,0,38,0.529411764705882,0.11094297811938,0,0.179178566571467,0.0318680235260681,1,13,1.83669502182519,0.995581395348837,18.5927607186507,0.0114942528735632
